UNITID,PEO1ISTR,PEO2ISTR,PEO3ISTR,PEO4ISTR,PEO5ISTR,PEO6ISTR,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,LEVEL1,LEVEL1A,LEVEL1B,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,LEVEL7,LEVEL8,LEVEL12,LEVEL17,LEVEL18,LEVEL19,CALSYS,FT_UG,FT_FTUG,FTGDNIDP,PT_UG,PT_FTUG,PTGDNIDP,DOCPP,DOCPPSP,OPENADMP,VET1,VET2,VET3,VET4,VET5,VET9,CREDITS1,CREDITS2,CREDITS3,CREDITS4,SLO5,SLO51,SLO52,SLO53,SLO6,SLO7,SLO8,SLO81,SLO82,SLO83,SLO9,YRSCOLL,STUSRV1,STUSRV2,STUSRV3,STUSRV4,STUSRV8,STUSRV9,LIBRES1,LIBRES2,LIBRES3,LIBRES4,LIBRES5,LIBRES6,LIBRES9,TUITPL,TUITPL1,TUITPL2,TUITPL3,TUITPL4,DSTNUGC,DSTNUGP,DSTNUGN,DSTNGC,DSTNGP,DSTNGN,DISTCRS,DISTPGS,DSTNCED1,DSTNCED2,DSTNCED3,DISTNCED,DISAB,DISABPCT,ALLONCAM,TUITVARY,ROOM,ROOMCAP,BOARD,MEALSWK,ROOMAMT,BOARDAMT,RMBRDAMT,APPLFEEU,APPLFEEG,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4
102313,1,1,-2,0,1,0,1,2,0,-2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,,2,1,2,,3,,,,,0,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
102368,1,1,1,0,1,0,1,2,0,-2,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,,2,1,1,2020,1,14,3920,3679,,30,50,1,1,0,0,0,0,0,1,134,1,134,1,134,1,134
102377,0,1,1,0,0,0,3,-2,-2,-2,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,2,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,2,1,,2,2,1,1500,1,19,5376,5304,,25,35,1,1,0,0,0,0,0,1,161,1,161,1,161,1,161
102395,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5,1,1,1,1,1,1,-2,-2,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,0,0,0,1,1,1,1,1,1,0,2,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,,2,2,2,,3,,,,,0,0,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
102429,1,1,-2,0,1,0,1,2,0,-2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,,2,1,1,60,3,,1450,,,0,,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
102553,1,1,1,1,1,0,1,2,0,-2,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,,2,1,1,996,1,14,7312,5350,,0,0,1,1,0,0,0,0,0,2,-2,1,213,2,-2,1,213
102580,0,1,0,0,0,0,4,-2,-2,88,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,,2,2,1,20,1,10,,,6000,35,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
102614,1,1,1,1,1,0,1,2,0,-2,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,-2,-2,2,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,,2,1,1,1554,2,,5150,5390,,50,75,1,1,0,0,0,0,0,2,-2,1,213,2,-2,1,213
102632,1,1,1,1,1,1,1,2,0,-2,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,5,2,1,1,380,2,,5800,4000,,50,60,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
102669,1,1,0,0,0,0,4,-2,-2,71,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,2,2,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,-2,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,2,1,,2,2,1,96,1,19,,,8300,25,25,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
102711,1,0,-2,0,0,0,1,2,0,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-2,-2,-2,-2,1,-2,0,1,1,1,0,0,1,1,1,0,1,0,0,2,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,-2,1,164,1,19,,,10127,50,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
102845,1,1,0,0,0,0,2,-2,-2,-2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,5,1,1,2,2,2,2,-2,-2,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,,2,2,2,,3,,,,,0,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
103501,1,0,-2,0,0,0,2,-2,-2,-2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,7,1,1,-2,2,2,-2,-2,-2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,-2,2,,3,,,,,25,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
103529,1,1,1,1,1,1,1,2,0,-2,1,0,1,1,1,1,1,1,1,1,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,-2,-2,-2,,-2,,,,,,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
103741,1,0,-2,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,-2,2,,3,,,,,125,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
103893,1,1,-2,0,0,0,2,-2,-2,-2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,1,1,-2,2,2,-2,-2,-2,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,,2,-2,2,,3,,,,,0,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
103909,1,1,-2,0,0,0,2,-2,-2,-2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,1,1,-2,2,2,-2,-2,-2,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,,2,-2,2,,3,,,,,0,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
103927,1,1,-2,0,0,0,2,-2,-2,-2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,1,1,-2,2,2,-2,-2,-2,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,,2,-2,2,,3,,,,,0,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
103954,1,0,-2,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,-2,2,,3,,,,,100,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
103963,1,0,-2,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,1,1,-2,-2,-2,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,-2,2,,3,,,,,40,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
104090,1,1,0,0,0,0,2,-2,-2,-2,1,0,1,1,1,0,1,0,1,0,0,0,0,0,6,1,1,1,2,2,2,-2,-2,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,,2,-2,2,,3,,,,,0,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
104151,0,1,1,0,0,0,1,2,0,-2,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,2,2,5,2,1,1,16334,2,,8176,5520,,50,70,1,1,0,0,0,0,0,1,127,1,127,1,127,1,127
104160,1,1,-2,1,1,0,1,2,0,-2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,,2,1,1,300,2,,2378,5324,,0,,1,0,0,1,0,0,1,2,-2,2,-2,2,-2,2,-2
104179,1,1,1,0,0,0,1,2,0,-2,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,7,2,1,1,7036,2,,8400,5050,,50,85,1,1,0,0,0,0,0,1,127,1,127,1,127,1,127
104346,1,1,-2,1,1,0,1,9,2,-2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,-2,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,4,2,1,1,250,1,18,3000,4300,,0,,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
104391,1,0,-2,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-2,-2,-2,-2,1,-2,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,-2,2,,3,,,,,100,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
104425,1,1,-2,1,1,0,1,2,0,-2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,,2,1,1,184,1,18,,,7362,0,,1,0,0,1,0,0,1,2,-2,2,-2,2,-2,2,-2
104443,1,0,-2,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,-2,2,,3,,,,,125,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
104568,1,0,-2,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,,2,-2,2,,3,,,,,50,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
104577,1,1,-2,1,0,0,1,2,5,-2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,,2,1,1,370,2,,3700,5400,,0,,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
104586,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,-2,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,2,2,4,2,2,1,1375,2,,7600,5136,,50,50,1,1,1,0,0,0,0,2,-2,1,301,1,301,1,301
104665,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,1,2,2,2,-2,-2,-2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,-2,-2,-2,0,0,1,0,0,-2,0,1,2,-2,,-2,2,1,38,3,,6000,,,,50,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
104708,1,1,-2,1,1,0,1,2,5,-2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,,2,1,2,,3,,,,,0,,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
104717,0,1,1,0,0,0,2,-2,-2,-2,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,-2,-2,2,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,,2,2,1,15937,2,,5300,3800,,0,0,1,1,0,0,0,0,0,2,-2,1,137,1,137,1,137
105136,1,1,-2,1,1,1,1,2,5,-2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,-2,-2,-2,,-2,,,,,,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
105145,1,1,-2,1,0,1,1,2,5,-2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,,2,1,2,,3,,,,,0,,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
105154,1,1,-2,1,1,0,1,2,5,-2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,,2,1,2,,3,,,,,0,,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
105206,1,1,-2,1,1,0,1,2,0,-2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,,2,1,2,,3,,,,,0,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
105215,1,0,-2,0,0,0,2,-2,-2,-2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,1,1,-2,2,2,-2,-2,-2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,-2,2,,3,,,,,50,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
105297,0,1,0,0,1,0,1,1,9,-2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-2,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,,2,2,1,281,1,19,1280,2960,,20,,1,0,0,0,1,0,0,2,-2,2,-2,2,-2,2,-2
105330,0,1,0,0,0,0,1,2,0,-2,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,5,2,1,1,9853,2,,6000,5338,,25,65,1,1,0,0,0,0,0,1,105,1,105,2,-2,1,105
105349,1,1,-2,1,1,0,1,5,0,-2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,,2,1,2,,3,,,,,0,,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
105367,0,1,1,0,0,0,4,-2,-2,52,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,2,1,1,2,1,-2,-2,-2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,-2,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,,-2,2,2,,3,,,,,50,75,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
105428,1,1,-2,1,0,0,1,2,5,-2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,-2,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,,2,1,2,,3,,,,,0,,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
105525,1,1,-2,1,1,0,1,8,2,-2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,7,2,1,2,,3,,,,,0,,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
105534,1,0,0,0,0,0,2,-2,-2,-2,1,0,1,1,1,0,1,0,1,0,0,0,0,0,6,1,1,1,2,2,2,-2,-2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,,2,-2,2,,3,,,,,50,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
105543,1,0,-2,0,0,0,2,-2,-2,-2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,6,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,,2,-2,2,,3,,,,,0,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
105589,0,1,1,1,0,0,3,-2,-2,-2,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,-2,-2,2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,-2,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,,2,2,1,104,2,,6990,2530,,0,0,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
105659,1,0,-2,0,0,0,2,-2,-2,-2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,6,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,,2,-2,2,,3,,,,,0,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
105668,1,1,-2,1,1,0,1,2,5,-2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,-2,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,,2,1,2,,3,,,,,0,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
105677,1,0,-2,0,0,0,2,-2,-2,-2,1,0,1,0,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-2,-2,-2,-2,1,-2,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,-2,2,,3,,,,,50,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
105747,1,1,-2,1,0,0,1,2,5,-2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,-2,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,,2,1,2,,3,,,,,0,,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
105792,1,1,-2,1,0,0,1,2,5,-2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,-2,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,,2,1,2,,3,,,,,0,,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
