SurveyOrder,Tablenumber,TableName,varNumber,varOrder,varName,Codevalue,Frequency,Percent,valueOrder,valueLabel,varTitle
30,30,"C2021_A",35000,2,"CIPCODE","13.99",1260,0.08,4970,"Education, Other","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","13.9999",1260,0.08,4980,"Education, Other","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14",5483,0.34,4990,"Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.01",2539,0.16,5000,"Engineering, General","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.0101",1767,0.11,5010,"Engineering, General","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.0102",766,0.05,5020,"Pre-Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.0103",43,0.00,5030,"Applied Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.02",432,0.03,5040,"Aerospace, Aeronautical, and Astronautical/Space Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.0201",432,0.03,5050,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.0202",3,0.00,5060,"Astronautical Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.0299",,,5070,"Aerospace, Aeronautical, and Astronautical/Space Engineering, Other","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.03",206,0.01,5080,"Agricultural Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.0301",206,0.01,5090,"Agricultural Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.04",117,0.01,5100,"Architectural Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.0401",117,0.01,5110,"Architectural Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.05",1090,0.07,5120,"Biomedical/Medical Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.0501",1090,0.07,5130,"Bioengineering and Biomedical Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.06",27,0.00,5140,"Ceramic Sciences and Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.0601",27,0.00,5150,"Ceramic Sciences and Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.07",950,0.06,5160,"Chemical Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.0701",898,0.06,5170,"Chemical Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.0702",94,0.01,5180,"Chemical and Biomolecular Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.0799",12,0.00,5190,"Chemical Engineering, Other","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.08",1446,0.09,5200,"Civil Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.0801",1357,0.08,5210,"Civil Engineering, General","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.0802",36,0.00,5220,"Geotechnical and Geoenvironmental Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.0803",91,0.01,5230,"Structural Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.0804",95,0.01,5240,"Transportation and Highway Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.0805",51,0.00,5250,"Water Resources Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.0899",70,0.00,5260,"Civil Engineering, Other","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.09",1645,0.10,5270,"Computer Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.0901",1275,0.08,5280,"Computer Engineering, General","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.0902",43,0.00,5290,"Computer Hardware Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.0903",562,0.03,5300,"Computer Software Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.0999",78,0.00,5310,"Computer Engineering, Other","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.10",2023,0.12,5320,"Electrical, Electronics, and Communications Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.1001",1956,0.12,5330,"Electrical and Electronics Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.1003",25,0.00,5340,"Laser and Optical Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.1004",59,0.00,5350,"Telecommunications Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.1099",90,0.01,5360,"Electrical, Electronics, and Communications Engineering, Other","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.11",111,0.01,5370,"Engineering Mechanics","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.1101",111,0.01,5380,"Engineering Mechanics","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.12",473,0.03,5390,"Engineering Physics","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.1201",473,0.03,5400,"Engineering Physics/Applied Physics","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.13",358,0.02,5410,"Engineering Science","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.1301",358,0.02,5420,"Engineering Science","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.14",634,0.04,5430,"Environmental/Environmental Health Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.1401",634,0.04,5440,"Environmental/Environmental Health Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.18",515,0.03,5450,"Materials Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.1801",515,0.03,5460,"Materials Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.19",1880,0.12,5470,"Mechanical Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.1901",1880,0.12,5480,"Mechanical Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.20",54,0.00,5490,"Metallurgical Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.2001",54,0.00,5500,"Metallurgical Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.21",87,0.01,5510,"Mining and Mineral Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.2101",87,0.01,5520,"Mining and Mineral Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.22",54,0.00,5530,"Naval Architecture and Marine Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.2201",54,0.00,5540,"Naval Architecture and Marine Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.23",199,0.01,5550,"Nuclear Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.2301",199,0.01,5560,"Nuclear Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.24",67,0.00,5570,"Ocean Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.2401",67,0.00,5580,"Ocean Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.25",153,0.01,5590,"Petroleum Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.2501",153,0.01,5600,"Petroleum Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.27",473,0.03,5610,"Systems Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.2701",473,0.03,5620,"Systems Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.28",22,0.00,5630,"Textile Sciences and Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.2801",22,0.00,5640,"Textile Sciences and Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.32",76,0.00,5650,"Polymer/Plastics Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.3201",76,0.00,5660,"Polymer/Plastics Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.33",174,0.01,5670,"Construction Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.3301",174,0.01,5680,"Construction Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.34",11,0.00,5690,"Forest Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.3401",11,0.00,5700,"Forest Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.35",670,0.04,5710,"Industrial Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.3501",670,0.04,5720,"Industrial Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.36",313,0.02,5730,"Manufacturing Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.3601",313,0.02,5740,"Manufacturing Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.37",173,0.01,5750,"Operations Research","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.3701",173,0.01,5760,"Operations Research","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.38",89,0.01,5770,"Surveying Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.3801",89,0.01,5780,"Surveying Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.39",98,0.01,5790,"Geological/Geophysical Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.3901",98,0.01,5800,"Geological/Geophysical Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.40",19,0.00,5810,"Paper Science and Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.4001",19,0.00,5820,"Paper Science and Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.41",25,0.00,5830,"Electromechanical Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.4101",25,0.00,5840,"Electromechanical Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.42",338,0.02,5850,"Mechatronics, Robotics, and Automation Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.4201",338,0.02,5860,"Mechatronics, Robotics, and Automation Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.43",30,0.00,5870,"Biochemical Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.4301",30,0.00,5880,"Biochemical Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.44",9,0.00,5890,"Engineering Chemistry","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.4401",9,0.00,5900,"Engineering Chemistry","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.45",84,0.01,5910,"Biological/Biosystems Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.4501",84,0.01,5920,"Biological/Biosystems Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.47",107,0.01,5930,"Electrical and Computer Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.4701",107,0.01,5940,"Electrical and Computer Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.48",44,0.00,5950,"Energy Systems Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.4801",41,0.00,5960,"Energy Systems Engineering, General","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.4802",3,0.00,5970,"Power Plant Engineering","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.4899",,,5980,"Energy Systems Engineering, Other","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.99",600,0.04,5990,"Engineering, Other","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","14.9999",600,0.04,6000,"Engineering, Other","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15",8625,0.53,6010,"Engineering/Engineering-related Technologies/Technicians","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.00",1070,0.07,6020,"Engineering Technologies/Technicians, General","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0000",1032,0.06,6030,"Engineering Technologies/Technicians, General","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0001",40,0.00,6040,"Applied Engineering Technologies/Technicians","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.01",399,0.02,6050,"Architectural Engineering Technologies/Technicians","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0101",399,0.02,6060,"Architectural Engineering Technologies/Technicians","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.02",611,0.04,6070,"Civil Engineering Technologies/Technicians","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0201",611,0.04,6080,"Civil Engineering Technologies/Technicians","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.03",2583,0.16,6090,"Electrical/Electronic Engineering Technologies/Technicians","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0303",2134,0.13,6100,"Electrical, Electronic, and Communications Engineering Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0304",124,0.01,6110,"Laser and Optical Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0305",224,0.01,6120,"Telecommunications Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0306",,,6130,"Integrated Circuit Design Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0307",18,0.00,6140,"Audio Engineering Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0399",352,0.02,6150,"Electrical/Electronic Engineering Technologies/Technicians, Other","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.04",2301,0.14,6160,"Electromechanical Technologies/Technicians","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0401",487,0.03,6170,"Biomedical Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0403",633,0.04,6180,"Electromechanical/Electromechanical Engineering Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0404",381,0.02,6190,"Instrumentation Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0405",291,0.02,6200,"Robotics Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0406",398,0.02,6210,"Automation Engineer Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0407",196,0.01,6220,"Mechatronics, Robotics, and Automation Engineering Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0499",509,0.03,6230,"Electromechanical Technologies/Technicians, Other","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.05",1540,0.09,6240,"Environmental Control Technologies/Technicians","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0501",815,0.05,6250,"Heating, Ventilation, Air Conditioning and Refrigeration Engineering Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0506",369,0.02,6280,"Water Quality and Wastewater Treatment Management and Recycling Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0507",276,0.02,6290,"Environmental/Environmental Engineering Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0508",123,0.01,6300,"Hazardous Materials Management and Waste Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0599",124,0.01,6310,"Environmental Control Technologies/Technicians, Other","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.06",2791,0.17,6320,"Industrial Production Technologies/Technicians","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0607",189,0.01,6330,"Plastics and Polymer Engineering Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0611",33,0.00,6340,"Metallurgical Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0612",889,0.05,6350,"Industrial Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0613",1721,0.11,6360,"Manufacturing Engineering Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0614",118,0.01,6370,"Welding Engineering Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0615",28,0.00,6380,"Chemical Engineering Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0616",11,0.00,6390,"Semiconductor Manufacturing Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0617",23,0.00,6400,"Composite Materials Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0699",419,0.03,6410,"Industrial Production Technologies/Technicians, Other","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.07",758,0.05,6420,"Quality Control and Safety Technologies/Technicians","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0701",388,0.02,6430,"Occupational Safety and Health Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0702",266,0.02,6440,"Quality Control Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0703",103,0.01,6450,"Industrial Safety Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0704",4,0.00,6460,"Hazardous Materials Information Systems Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0705",,,6470,"Process Safety Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0799",64,0.00,6480,"Quality Control and Safety Technologies/Technicians, Other","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.08",1330,0.08,6490,"Mechanical Engineering Related Technologies/Technicians","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0801",152,0.01,6500,"Aeronautical/Aerospace Engineering Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0803",247,0.02,6510,"Automotive Engineering Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0805",955,0.06,6520,"Mechanical/Mechanical Engineering Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0806",11,0.00,6530,"Marine Engineering Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0807",,,6540,"Motorsports Engineering Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0899",106,0.01,6550,"Mechanical Engineering Related Technologies/Technicians, Other","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.09",213,0.01,6560,"Mining and Petroleum Technologies/Technicians","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0901",44,0.00,6570,"Mining Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0903",166,0.01,6580,"Petroleum Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.0999",6,0.00,6590,"Mining and Petroleum Technologies/Technicians, Other","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.10",639,0.04,6600,"Construction Engineering Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.1001",639,0.04,6610,"Construction Engineering Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.11",543,0.03,6620,"Engineering-Related Technologies/Technicians","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.1102",461,0.03,6630,"Surveying Technology/Surveying","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.1103",60,0.00,6640,"Hydraulics and Fluid Power Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.1199",29,0.00,6650,"Engineering-Related Technologies/Technicians, Other","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.12",1112,0.07,6660,"Computer Engineering Technologies/Technicians","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.1201",497,0.03,6670,"Computer Engineering Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.1202",532,0.03,6680,"Computer/Computer Systems Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.1203",28,0.00,6690,"Computer Hardware Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.1204",106,0.01,6700,"Computer Software Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.1299",38,0.00,6710,"Computer Engineering Technologies/Technicians, Other","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.13",3078,0.19,6720,"Drafting/Design Engineering Technologies/Technicians","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.1301",1531,0.09,6730,"Drafting and Design Technology/Technician, General","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.1302",1031,0.06,6740,"CAD/CADD Drafting and/or Design Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.1303",621,0.04,6750,"Architectural Drafting and Architectural CAD/CADD","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.1304",118,0.01,6760,"Civil Drafting and Civil Engineering CAD/CADD","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.1305",59,0.00,6770,"Electrical/Electronics Drafting and Electrical/Electronics CAD/CADD","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.1306",656,0.04,6780,"Mechanical Drafting and Mechanical Drafting CAD/CADD","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.1307",30,0.00,6790,"3-D Modeling and Design Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.1399",54,0.00,6800,"Drafting/Design Engineering Technologies/Technicians, Other","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.14",54,0.00,6810,"Nuclear Engineering Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.1401",54,0.00,6820,"Nuclear Engineering Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.15",815,0.05,6830,"Engineering-Related Fields","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.1501",738,0.05,6840,"Engineering/Industrial Management","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.1502",34,0.00,6850,"Engineering Design","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.1503",48,0.00,6860,"Packaging Science","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.1599",40,0.00,6870,"Engineering-Related Fields, Other","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.16",134,0.01,6880,"Nanotechnology","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.1601",134,0.01,6890,"Nanotechnology","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.17",971,0.06,6900,"Energy Systems Technologies/Technicians","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.1701",732,0.04,6910,"Energy Systems Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.1702",32,0.00,6920,"Power Plant Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.1703",233,0.01,6930,"Solar Energy Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.1704",33,0.00,6940,"Wind Energy Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.1705",,,6950,"Hydroelectric Energy Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.1706",7,0.00,6960,"Geothermal Energy Technology/Technician","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.1799",4,0.00,6970,"Energy Systems Technologies/Technicians, Other","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.99",519,0.03,6980,"Engineering/Engineering-Related Technologies/Technicians, Other","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","15.9999",519,0.03,6990,"Engineering/Engineering-Related Technologies/Technicians, Other","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","16",7072,0.43,7000,"Foreign Languages, Literatures, and Linguistics","CIP Code -  2020 Classification"
30,30,"C2021_A",35000,2,"CIPCODE","16.01",2563,0.16,7010,"Linguistic, Comparative, and Related Language Studies and Services","CIP Code -  2020 Classification"
