SurveyOrder,Tablenumber,TableName,varNumber,varOrder,varName,Codevalue,Frequency,Percent,valueOrder,valueLabel,varTitle
30,30,"C2022_A",35000,2,"CIPCODE","51.3502",13,0.00,21380,"Asian Bodywork Therapy","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","51.3503",11,0.00,21390,"Somatic Bodywork","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","51.3599",8,0.00,21400,"Somatic Bodywork and Related Therapeutic Services, Other","CIP Code -  2020 Classification"
90,90,"EAP2022",90101,1,"EAPCAT","21400",779,0.27,21400,"Instructional staff, primarily instruction, combined credit/not-for-credit","Occupation and faculty/tenure status"
30,30,"C2022_A",35000,2,"CIPCODE","51.36",94,0.01,21410,"Movement and Mind-Body Therapies and Education","CIP Code -  2020 Classification"
90,90,"EAP2022",90101,1,"EAPCAT","21410",724,0.25,21410,"Instructional staff, primarily instruction, combined credit/not-for-credit With faculty status","Occupation and faculty/tenure status"
30,30,"C2022_A",35000,2,"CIPCODE","51.3601",29,0.00,21420,"Movement Therapy and Movement Education","CIP Code -  2020 Classification"
90,90,"EAP2022",90101,1,"EAPCAT","21420",292,0.10,21420,"Instructional staff, primarily instruction, combined credit/not-for-credit Tenured","Occupation and faculty/tenure status"
30,30,"C2022_A",35000,2,"CIPCODE","51.3602",38,0.00,21430,"Yoga Teacher Training/Yoga Therapy","CIP Code -  2020 Classification"
90,90,"EAP2022",90101,1,"EAPCAT","21430",239,0.08,21430,"Instructional staff, primarily instruction, combined credit/not-for-credit On Tenure Track","Occupation and faculty/tenure status"
30,30,"C2022_A",35000,2,"CIPCODE","51.3603",15,0.00,21440,"Hypnotherapy/Hypnotherapist","CIP Code -  2020 Classification"
90,90,"EAP2022",90101,1,"EAPCAT","21440",679,0.23,21440,"Instructional staff, primarily instruction, combined credit/not-for-credit Not on Tenure Track/No Tenure system","Occupation and faculty/tenure status"
90,90,"EAP2022",90101,1,"EAPCAT","21442",380,0.13,21442,"Instructional staff, primarily instruction, combined credit/not-for-credit Annual contract","Occupation and faculty/tenure status"
90,90,"EAP2022",90101,1,"EAPCAT","21443",423,0.14,21443,"Instructional staff, primarily instruction, combined credit/not-for-credit Less-than-annual contract","Occupation and faculty/tenure status"
90,90,"EAP2022",90101,1,"EAPCAT","21441",206,0.07,21446,"Instructional staff, primarily instruction, combined credit/not-for-credit Multi-year and indefinite contract","Occupation and faculty/tenure status"
90,90,"EAP2022",90101,1,"EAPCAT","21444",113,0.04,21447,"Instructional staff, primarily instruction, combined credit/not-for-credit Multi-year contract","Occupation and faculty/tenure status"
90,90,"EAP2022",90101,1,"EAPCAT","21445",117,0.04,21448,"Instructional staff, primarily instruction, combined credit/not-for-credit Indefinite contract","Occupation and faculty/tenure status"
30,30,"C2022_A",35000,2,"CIPCODE","51.3699",16,0.00,21450,"Movement and Mind-Body Therapies and Education, Other","CIP Code -  2020 Classification"
90,90,"EAP2022",90101,1,"EAPCAT","21450",168,0.06,21450,"Instructional staff, primarily instruction, combined credit/not-for-credit Without faculty status","Occupation and faculty/tenure status"
30,30,"C2022_A",35000,2,"CIPCODE","51.37",31,0.00,21460,"Energy and Biologically Based Therapies","CIP Code -  2020 Classification"
90,90,"EAP2022",90101,1,"EAPCAT","21460",,,21460,"Instructional staff, primarily instruction, combined credit/not-for-credit, Faculty/tenure status not applicable, nondegree-granting institution","Occupation and faculty/tenure status"
30,30,"C2022_A",35000,2,"CIPCODE","51.3701",3,0.00,21470,"Aromatherapy","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","51.3702",24,0.00,21480,"Herbalism/Herbalist","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","51.3703",4,0.00,21490,"Polarity Therapy","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","51.3704",,,21500,"Reiki","CIP Code -  2020 Classification"
90,90,"EAP2022",90101,1,"EAPCAT","21500",898,0.31,21500,"Instructional staff - Instruction/research/public service","Occupation and faculty/tenure status"
30,30,"C2022_A",35000,2,"CIPCODE","51.3799",,,21510,"Energy and Biologically Based Therapies, Other","CIP Code -  2020 Classification"
90,90,"EAP2022",90101,1,"EAPCAT","21510",799,0.27,21510,"Instructional staff - Instruction/research/public service With faculty status","Occupation and faculty/tenure status"
30,30,"C2022_A",35000,2,"CIPCODE","51.38",9268,0.56,21520,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing","CIP Code -  2020 Classification"
90,90,"EAP2022",90101,1,"EAPCAT","21520",564,0.19,21520,"Instructional staff - Instruction/research/public service Tenured","Occupation and faculty/tenure status"
30,30,"C2022_A",35000,2,"CIPCODE","51.3801",7349,0.44,21530,"Registered Nursing/Registered Nurse","CIP Code -  2020 Classification"
90,90,"EAP2022",90101,1,"EAPCAT","21530",515,0.18,21530,"Instructional staff - Instruction/research/public service On Tenure Track","Occupation and faculty/tenure status"
30,30,"C2022_A",35000,2,"CIPCODE","51.3802",991,0.06,21540,"Nursing Administration","CIP Code -  2020 Classification"
90,90,"EAP2022",90101,1,"EAPCAT","21540",651,0.22,21540,"Instructional staff - Instruction/research/public service Not on Tenure Track/No Tenure system","Occupation and faculty/tenure status"
90,90,"EAP2022",90101,1,"EAPCAT","21542",414,0.14,21542,"Instructional staff - Instruction/research/public service Annual contract","Occupation and faculty/tenure status"
90,90,"EAP2022",90101,1,"EAPCAT","21543",329,0.11,21543,"Instructional staff - Instruction/research/public service Less-than-annual contract","Occupation and faculty/tenure status"
90,90,"EAP2022",90101,1,"EAPCAT","21541",269,0.09,21546,"Instructional staff - Instruction/research/public service Multi-year and indefinite contract","Occupation and faculty/tenure status"
90,90,"EAP2022",90101,1,"EAPCAT","21544",195,0.07,21547,"Instructional staff - Instruction/research/public service Multi-year contract","Occupation and faculty/tenure status"
90,90,"EAP2022",90101,1,"EAPCAT","21545",102,0.03,21548,"Instructional staff - Instruction/research/public service Indefinite contract","Occupation and faculty/tenure status"
30,30,"C2022_A",35000,2,"CIPCODE","51.3803",483,0.03,21550,"Adult Health Nurse/Nursing","CIP Code -  2020 Classification"
90,90,"EAP2022",90101,1,"EAPCAT","21550",214,0.07,21550,"Instructional staff - Instruction/research/public service Without faculty status","Occupation and faculty/tenure status"
30,30,"C2022_A",35000,2,"CIPCODE","51.3804",316,0.02,21560,"Nurse Anesthetist","CIP Code -  2020 Classification"
90,90,"EAP2022",90101,1,"EAPCAT","21560",,,21560,"Instructional staff - Instruction/research/pubic service, Faculty/tenure status not applicable nondegree-granting institutions","Occupation and faculty/tenure status"
30,30,"C2022_A",35000,2,"CIPCODE","51.3805",1416,0.09,21570,"Family Practice Nurse/Nursing","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","51.3806",99,0.01,21580,"Maternal/Child Health and Neonatal Nurse/Nursing","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","51.3807",119,0.01,21590,"Nurse Midwife/Nursing Midwifery","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","51.3808",600,0.04,21600,"Nursing Science","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","51.3809",226,0.01,21610,"Pediatric Nurse/Nursing","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","51.3810",643,0.04,21620,"Psychiatric/Mental Health Nurse/Nursing","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","51.3811",120,0.01,21630,"Public Health/Community Nurse/Nursing","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","51.3812",57,0.00,21640,"Perioperative/Operating Room and Surgical Nurse/Nursing","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","51.3813",162,0.01,21650,"Clinical Nurse Specialist","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","51.3814",197,0.01,21660,"Critical Care Nursing","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","51.3815",13,0.00,21670,"Occupational and Environmental Health Nursing","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","51.3816",48,0.00,21680,"Emergency Room/Trauma Nursing","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","51.3818",1167,0.07,21700,"Nursing Practice","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","51.3819",40,0.00,21710,"Palliative Care Nursing","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","51.3820",154,0.01,21720,"Clinical Nurse Leader","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","51.3821",223,0.01,21730,"Geriatric Nurse/Nursing","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","51.3822",84,0.01,21740,"Women's Health Nurse/Nursing","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","51.3824",19,0.00,21760,"Forensic Nursing","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","51.3899",522,0.03,21770,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing, Other","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","51.39",5227,0.32,21780,"Practical Nursing, Vocational Nursing and Nursing Assistants","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","51.3901",3359,0.20,21790,"Licensed Practical/Vocational Nurse Training","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","51.3902",2472,0.15,21800,"Nursing Assistant/Aide and Patient Care Assistant/Aide","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","51.3999",334,0.02,21810,"Practical Nursing, Vocational Nursing and Nursing Assistants, Other","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","51.99",995,0.06,21820,"Health Professions and Related Clinical Sciences, Other","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","51.9999",995,0.06,21840,"Health Professions and Related Clinical Sciences, Other","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52",20216,1.22,21850,"Business, Management, Marketing, and Related Support Services","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.01",4008,0.24,21860,"Business/Commerce, General","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0101",4008,0.24,21870,"Business/Commerce, General","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.02",15303,0.92,21880,"Business Administration, Management and Operations","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0201",12936,0.78,21890,"Business Administration and Management, General","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0202",228,0.01,21900,"Purchasing, Procurement/Acquisitions and Contracts Management","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0203",1903,0.11,21910,"Logistics, Materials, and Supply Chain Management","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0204",1351,0.08,21920,"Office Management and Supervision","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0205",971,0.06,21930,"Operations Management and Supervision","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0206",982,0.06,21940,"Non-Profit/Public/Organizational Management","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0207",178,0.01,21950,"Customer Service Management","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0208",291,0.02,21960,"E-Commerce/Electronic Commerce","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0209",225,0.01,21970,"Transportation/Mobility Management","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0210",115,0.01,21980,"Research and Development Management","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0211",820,0.05,21990,"Project Management","CIP Code -  2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22",981,0.40,22000,"Legal Professions and Studies","CIPCODE - 2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0212",477,0.03,22000,"Retail Management","CIP Code -  2020 Classification"
90,96,"S2022_NH",53036,1,"SNHCAT","22000",341,0.81,22000,"Research","Staff category"
90,90,"EAP2022",90101,1,"EAPCAT","22000",692,0.24,22000,"Research","Occupation and faculty/tenure status"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0000",183,0.07,22001,"Legal Studies","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0001",95,0.04,22002,"Pre-Law Studies","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0099",3,0.00,22003,"Non-Professional Legal Studies, Other","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0101",210,0.09,22004,"Law","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0201",85,0.03,22005,"Advanced Legal Research/Studies, General","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0202",55,0.02,22006,"Programs for Foreign Lawyers","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0203",53,0.02,22007,"American/U.S. Law/Legal Studies/Jurisprudence","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0204",,,22008,"Canadian Law/Legal Studies/Jurisprudence","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0205",32,0.01,22009,"Banking, Corporate, Finance, and Securities Law","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0206",9,0.00,22010,"Comparative Law","CIPCODE - 2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0213",2248,0.14,22010,"Organizational Leadership","CIP Code -  2020 Classification"
90,90,"EAP2022",90101,1,"EAPCAT","22010",340,0.12,22010,"Research With faculty status","Occupation and faculty/tenure status"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0207",31,0.01,22011,"Energy, Environment, and Natural Resources Law","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0208",29,0.01,22012,"Health Law","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0209",33,0.01,22013,"International Law and Legal Studies","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0210",18,0.01,22014,"International Business, Trade, and Tax Law","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0211",35,0.01,22015,"Tax Law/Taxation","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0212",23,0.01,22016,"Intellectual Property Law","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0213",1,0.00,22017,"Patent Law","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0214",1,0.00,22018,"Agriculture Law","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0215",1,0.00,22019,"Arts and Entertainment Law","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0216",2,0.00,22020,"Compliance Law","CIPCODE - 2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0214",,,22020,"Research Administration","CIP Code -  2020 Classification"
90,90,"EAP2022",90101,1,"EAPCAT","22020",115,0.04,22020,"Research Tenured","Occupation and faculty/tenure status"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0217",3,0.00,22021,"Criminal Law and Procedure","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0218",,,22022,"Entrepreneurship Law","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0219",,,22023,"Family/Child/Elder Law","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0220",2,0.00,22024,"Human Resources Law","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0221",,,22025,"Insurance Law","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0222",1,0.00,22026,"Real Estate and Land Development Law","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0223",,,22027,"Transportation Law","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0224",5,0.00,22028,"Tribal/Indigenous Law","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0299",57,0.02,22029,"Legal Research and Advanced Professional Studies, Other","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0301",122,0.05,22030,"Legal Administrative Assistant/Secretary","CIPCODE - 2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0215",57,0.00,22030,"Risk Management","CIP Code -  2020 Classification"
90,90,"EAP2022",90101,1,"EAPCAT","22030",73,0.03,22030,"Research On Tenure Track","Occupation and faculty/tenure status"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0302",550,0.23,22031,"Legal Assistant/Paralegal","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0303",46,0.02,22032,"Court Reporting and Captioning/Court Reporter","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0304",,,22033,"Court Interpreter","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0305",1,0.00,22034,"Scopist","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.0399",8,0.00,22035,"Legal Support Services, Other","CIPCODE - 2020 Classification"
30,33,"C2022DEP",33341,2,"CIPCODE","22.9999",92,0.04,22036,"Legal Professions and Studies, Other","CIPCODE - 2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0216",83,0.01,22040,"Science/Technology Management","CIP Code -  2020 Classification"
90,90,"EAP2022",90101,1,"EAPCAT","22040",322,0.11,22040,"Research Not on Tenure Track/No Tenure system","Occupation and faculty/tenure status"
90,90,"EAP2022",90101,1,"EAPCAT","22042",234,0.08,22042,"Research Annual contract","Occupation and faculty/tenure status"
90,90,"EAP2022",90101,1,"EAPCAT","22043",104,0.04,22043,"Research Less-than-annual contract","Occupation and faculty/tenure status"
90,90,"EAP2022",90101,1,"EAPCAT","22041",152,0.05,22046,"Research Multi-year and indefinite contract","Occupation and faculty/tenure status"
90,90,"EAP2022",90101,1,"EAPCAT","22044",112,0.04,22047,"Research Multi-year contract","Occupation and faculty/tenure status"
90,90,"EAP2022",90101,1,"EAPCAT","22045",60,0.02,22048,"Research Indefinite contract","Occupation and faculty/tenure status"
30,30,"C2022_A",35000,2,"CIPCODE","52.0299",1677,0.10,22050,"Business Administration, Management and Operations, Other","CIP Code -  2020 Classification"
90,90,"EAP2022",90101,1,"EAPCAT","22050",499,0.17,22050,"Research Without faculty status","Occupation and faculty/tenure status"
30,30,"C2022_A",35000,2,"CIPCODE","52.03",11036,0.67,22060,"Accounting and Related Services","CIP Code -  2020 Classification"
90,90,"EAP2022",90101,1,"EAPCAT","22060",13,0.00,22060,"Research Faculty/tenure status not applicable nondegree-granting institutions","Occupation and faculty/tenure status"
30,30,"C2022_A",35000,2,"CIPCODE","52.0301",7259,0.44,22070,"Accounting","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0302",3704,0.22,22080,"Accounting Technology/Technician and Bookkeeping","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0303",78,0.00,22090,"Auditing","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0304",732,0.04,22100,"Accounting and Finance","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0305",465,0.03,22110,"Accounting and Business/Management","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0399",298,0.02,22120,"Accounting and Related Services, Other","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.04",4883,0.30,22130,"Business Operations Support and Assistant Services","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0401",3263,0.20,22140,"Administrative Assistant and Secretarial Science, General","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0402",540,0.03,22150,"Executive Assistant/Executive Secretary","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0406",67,0.00,22160,"Receptionist","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0407",815,0.05,22170,"Business/Office Automation/Technology/Data Entry","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0408",787,0.05,22180,"General Office Occupations and Clerical Services","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0409",63,0.00,22190,"Parts, Warehousing, and Inventory Management Operations","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0410",19,0.00,22200,"Traffic, Customs, and Transportation Clerk/Technician","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0411",257,0.02,22210,"Customer Service Support/Call Center/Teleservice Operation","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0499",193,0.01,22220,"Business Operations Support and Secretarial Services, Other","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.05",275,0.02,22230,"Business/Corporate Communications","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0501",262,0.02,22240,"Business/Corporate Communications, General","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0502",7,0.00,22250,"Grantsmanship","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0599",7,0.00,22260,"Business/Corporate Communications, Other","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.06",1091,0.07,22270,"Business/Managerial Economics","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0601",1091,0.07,22280,"Business/Managerial Economics","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.07",3852,0.23,22290,"Entrepreneurial and Small Business Operations","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0701",2836,0.17,22300,"Entrepreneurship/Entrepreneurial Studies","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0702",12,0.00,22310,"Franchising and Franchise Operations","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0703",1083,0.07,22320,"Small Business Administration/Management","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0704",43,0.00,22330,"Social Entrepreneurship","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0799",210,0.01,22340,"Entrepreneurial and Small Business Operations, Other","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.08",4679,0.28,22350,"Finance and Financial Management Services","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0801",3908,0.24,22360,"Finance, General","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0803",548,0.03,22370,"Banking and Financial Support Services","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0804",420,0.03,22380,"Financial Planning and Services","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0806",40,0.00,22390,"International Finance","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0807",123,0.01,22400,"Investments and Securities","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0808",19,0.00,22410,"Public Finance","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0809",12,0.00,22420,"Credit Management","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0810",12,0.00,22430,"Financial Risk Management","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0899",214,0.01,22440,"Finance and Financial Management Services, Other","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.09",3016,0.18,22450,"Hospitality Administration/Management","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0901",1995,0.12,22460,"Hospitality Administration/Management, General","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0903",302,0.02,22470,"Tourism and Travel Services Management","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0904",596,0.04,22480,"Hotel/Motel Administration/Management","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0905",349,0.02,22490,"Restaurant/Food Services Management","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0906",94,0.01,22500,"Resort Management","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0907",307,0.02,22510,"Meeting and Event Planning","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0908",59,0.00,22520,"Casino Management","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0909",234,0.01,22530,"Hotel, Motel, and Restaurant Management","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0910",13,0.00,22540,"Brewery/Brewpub Operations/Management","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.0999",191,0.01,22550,"Hospitality Administration/Management, Other","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.10",3665,0.22,22560,"Human Resources Management and Services","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.1001",2732,0.17,22570,"Human Resources Management/Personnel Administration, General","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.1002",165,0.01,22580,"Labor and Industrial Relations","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.1003",591,0.04,22590,"Organizational Behavior Studies","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.1004",77,0.00,22600,"Labor Studies","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.1005",343,0.02,22610,"Human Resources Development","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.1006",34,0.00,22620,"Executive/Career Coaching","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.1099",209,0.01,22630,"Human Resources Management and Services, Other","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.11",2409,0.15,22640,"International Business","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.1101",2409,0.15,22650,"International Business/Trade/Commerce","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.12",2404,0.15,22660,"Management Information Systems and Services","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.1201",2022,0.12,22670,"Management Information Systems, General","CIP Code -  2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","52.1206",200,0.01,22680,"Information Resources Management","CIP Code -  2020 Classification"
