UNITID,LPBOOKSP,LPMEDIAP,LPSERIAP,LEBOOKSP,LEDATABP,LEMEDIAP,LESERIAP,LSALWAGP,LFRNGBNP,LEXMSBBP,LEXMSCSP,LEXMSOTP,LEXOMTLP,LEXPTOTF,LTOTLFTE,LLIBRFTE,LPROFFTE,LPAIDFTE,LSTUDFTE
117627,23,44,2,21,0,0,9,37,15,5,35,5,4,658,8.00,2.00,1.50,4.50,0.00
117636,74,4,3,9,0,0,10,13,7,1,69,8,2,1276,16.18,5.50,0.00,10.68,0.00
117645,53,0,1,46,0,0,0,66,25,2,1,0,6,157,27.50,12.00,5.50,0.00,10.00
117672,7,0,0,85,0,0,7,29,7,0,59,2,3,168,9.00,1.00,0.00,0.00,8.00
117690,24,0,0,73,0,0,3,61,28,0,11,0,0,138,5.30,3.30,0.00,2.00,0.00
117706,14,0,0,62,0,8,16,62,27,0,11,0,0,134,11.73,6.73,0.00,5.00,0.00
117715,13,0,0,66,0,0,21,56,26,5,12,1,0,339,7.00,4.00,2.00,1.00,0.00
117724,49,0,0,51,0,0,0,72,27,2,0,0,0,138,6.80,3.80,3.00,0.00,0.00
117733,17,0,0,55,0,20,8,59,24,4,12,0,0,177,11.13,5.13,0.00,6.00,0.00
117751,34,0,0,57,0,0,8,53,12,9,16,0,10,578,12.70,5.00,1.00,3.00,3.70
117788,13,0,0,32,0,44,11,58,26,8,8,0,0,183,12.10,5.10,7.00,0.00,0.00
117803,34,0,0,44,0,3,19,79,0,0,13,7,0,1524,2.00,1.00,0.00,1.00,0.00
117867,9,0,0,85,0,0,6,56,25,14,5,0,0,252,6.00,4.00,2.00,0.00,0.00
117894,7,0,0,74,0,11,7,59,25,6,8,2,0,170,6.25,4.25,2.00,0.00,0.00
117946,40,2,0,34,0,18,6,31,11,22,32,0,4,1190,51.03,21.00,4.00,16.00,10.03
118198,95,2,0,0,0,3,0,32,1,0,67,0,0,200,1.00,1.00,0.00,0.00,0.00
118347,63,3,0,0,0,0,34,63,24,2,7,4,0,398,13.63,4.63,5.00,0.00,4.00
118541,8,0,0,89,0,3,0,36,8,0,54,1,0,349,8.00,0.00,1.00,0.00,7.00
118684,9,1,0,65,0,19,7,62,20,1,15,0,1,134,2.60,1.40,1.00,0.20,0.00
118693,19,0,0,42,0,0,38,48,8,4,34,5,1,739,12.50,3.50,1.00,0.00,8.00
118718,41,1,0,24,0,33,0,68,15,6,2,8,1,204,15.85,5.35,0.00,10.00,0.50
118772,97,0,0,2,0,0,0,68,23,2,5,0,1,276,7.05,3.45,0.00,3.60,0.00
118888,40,3,0,37,10,0,10,60,0,4,28,7,0,1038,9.75,5.75,0.00,4.00,0.00
118912,5,1,0,70,0,20,4,52,29,2,16,0,1,210,16.88,9.13,0.00,7.75,0.00
118930,15,0,0,46,0,16,22,65,22,3,8,2,0,358,8.13,4.13,0.00,4.00,0.00
118976,15,0,0,15,0,46,23,57,28,3,7,2,3,174,13.79,5.72,1.00,7.00,0.07
119058,42,1,0,29,0,0,28,48,0,6,42,1,3,775,5.50,3.00,2.50,0.00,0.00
119067,21,1,0,12,0,18,48,71,18,1,6,2,2,333,13.43,3.57,1.00,8.86,0.00
119137,26,1,0,26,0,24,22,44,28,5,23,0,0,151,13.68,1.21,3.47,0.00,9.00
119164,28,2,0,39,0,19,13,79,0,7,2,11,1,126,26.00,14.00,11.00,1.00,0.00
119173,23,0,0,67,0,0,10,43,14,3,35,1,5,850,23.00,9.00,0.00,8.00,6.00
119216,9,1,0,58,0,28,5,54,22,2,11,6,5,162,17.54,6.54,0.00,6.00,5.00
119270,33,45,0,4,0,17,1,83,0,0,8,9,0,157,1.00,1.00,0.00,0.00,0.00
119331,10,0,0,68,0,19,3,66,25,2,1,2,3,285,8.25,1.25,1.00,4.00,2.00
119605,19,1,0,56,0,11,13,30,9,20,37,4,0,198,15.00,8.00,4.00,3.00,0.00
119678,12,0,0,72,0,1,16,42,15,1,36,0,6,950,19.75,10.00,3.00,6.75,0.00
119775,90,2,0,5,0,3,0,49,0,3,37,12,0,302,2.00,1.00,0.50,0.00,0.50
120078,0,0,0,100,0,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
120166,18,1,0,67,0,11,3,,,,,,,,0.70,0.50,0.20,0.00,0.00
120184,15,0,0,78,0,0,6,66,15,0,17,0,1,736,3.00,2.00,0.00,1.00,0.00
120254,13,3,0,67,0,10,6,49,0,4,32,1,14,1276,19.56,10.00,0.00,7.92,1.64
120290,7,0,0,62,0,10,20,66,16,4,12,0,2,141,7.00,4.50,0.00,2.50,0.00
120342,43,2,0,24,0,30,0,63,25,3,0,8,1,199,17.50,6.50,6.00,0.50,4.50
120403,14,2,0,84,0,0,0,77,0,1,12,8,1,259,5.70,1.00,0.00,3.50,1.20
120421,11,0,0,79,0,0,9,52,32,2,14,0,0,134,4.43,1.43,0.00,3.00,0.00
120537,19,0,0,80,0,0,0,48,7,6,29,0,10,295,3.60,2.00,0.00,0.60,1.00
120661,94,0,3,0,2,0,1,,,,,,,,2.00,0.00,2.00,0.00,0.00
120698,0,0,0,89,0,2,9,40,13,0,29,0,18,564,5.00,3.00,0.00,0.00,2.00
120768,1,0,0,64,0,14,21,38,6,1,54,0,0,436,3.00,2.00,0.00,0.00,1.00
120795,51,19,1,16,0,0,13,30,6,10,7,0,46,4542,1.79,0.73,0.61,0.00,0.46
120838,0,0,0,83,0,2,14,,,,,,,,3.00,3.00,0.00,0.00,0.00
120865,20,1,0,57,0,14,8,39,22,2,24,9,5,926,16.00,3.50,0.50,0.00,12.00
120883,17,37,0,24,0,6,16,37,10,2,46,3,2,722,53.00,8.00,12.00,12.00,21.00
120953,96,2,0,1,0,0,0,53,27,2,7,11,0,109,1.00,0.50,0.00,0.50,0.00
120971,40,2,0,34,0,21,3,61,31,1,6,0,1,202,19.60,9.60,1.00,9.00,0.00
121044,29,0,0,31,0,28,12,57,34,0,9,0,0,129,19.80,8.30,6.00,2.80,2.70
121150,29,3,0,46,0,18,4,42,14,9,30,1,5,493,34.72,18.00,1.00,14.20,1.52
121257,33,1,1,52,0,8,5,35,9,8,42,1,6,2059,9.69,4.59,0.27,4.59,0.24
121275,0,0,0,0,0,100,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
121309,35,0,0,65,0,0,0,56,0,2,36,0,5,264,12.00,5.00,0.00,3.00,4.00
121345,33,1,1,52,0,8,5,35,9,8,42,1,6,1398,11.84,5.61,0.33,5.61,0.29
121363,53,1,0,46,0,0,0,63,18,4,13,0,1,197,5.21,3.38,1.83,0.00,0.00
121619,51,1,0,27,0,0,21,64,27,1,4,0,3,177,14.35,14.35,0.00,0.00,0.00
121628,4,1,0,77,0,1,16,32,16,1,39,0,12,48966,26.00,12.00,8.00,6.00,0.00
121691,25,1,0,40,0,23,10,48,0,3,38,9,2,394,20.75,9.00,0.00,7.00,4.75
121707,22,1,0,53,0,24,1,73,0,7,15,4,3,108,4.98,1.38,0.00,3.50,0.10
121886,58,1,0,1,0,25,14,58,32,2,5,1,2,255,14.00,5.00,8.00,1.00,0.00
121901,14,1,0,66,0,8,12,59,26,4,7,0,4,135,10.60,6.20,1.00,3.40,0.00
122117,12,4,83,0,0,0,0,,,,,,,,4.00,1.00,0.00,0.00,3.00
122180,10,1,0,55,0,21,13,94,0,4,0,0,1,230,15.69,7.69,8.00,0.00,0.00
122205,8,0,0,63,0,12,16,58,29,1,11,0,1,118,8.25,5.00,0.00,3.25,0.00
122296,54,4,4,3,0,2,32,48,0,4,45,2,1,464,16.00,4.00,4.00,0.00,8.00
122339,67,2,1,28,0,1,0,68,21,2,8,0,0,216,13.50,4.50,6.00,1.00,2.00
122375,35,0,0,12,0,18,34,65,22,0,13,0,0,104,11.63,5.63,6.00,0.00,0.00
122384,8,0,0,92,0,0,0,52,21,0,0,26,0,217,9.00,3.30,3.20,2.50,0.00
122409,35,5,1,52,0,1,6,43,23,3,19,3,9,402,88.39,29.83,5.17,49.31,4.08
122436,24,1,1,67,0,0,8,39,14,3,39,1,5,1067,59.05,24.00,3.00,20.05,12.00
122454,89,9,0,0,0,2,0,,,,,,,,1.60,0.80,0.00,0.80,0.00
122506,22,14,0,31,0,30,3,54,9,7,10,9,11,687,11.00,1.00,1.00,2.00,7.00
122597,30,2,1,55,0,2,11,60,0,5,25,3,7,297,69.28,22.06,2.00,41.85,3.37
122612,31,8,0,47,0,3,11,45,15,5,30,0,6,976,45.59,24.00,4.00,15.59,2.00
122649,4,0,1,20,0,0,75,45,7,1,45,0,2,4117,4.00,3.00,0.00,0.00,1.00
122658,30,2,0,13,0,15,40,61,23,2,2,13,0,151,25.00,10.00,8.00,0.00,7.00
122685,5,0,0,74,0,1,20,68,0,0,28,0,4,74,1.04,0.00,1.04,0.00,0.00
122694,5,0,0,74,0,1,20,68,0,0,28,0,4,78,0.50,0.00,0.50,0.00,0.00
122728,9,0,0,68,0,8,14,43,7,8,29,4,8,211,7.30,2.00,0.00,2.00,3.30
122746,95,2,0,2,0,0,0,67,26,0,7,0,0,200,5.85,2.05,0.00,3.80,0.00
122755,28,6,1,52,0,6,6,61,0,6,26,4,3,308,73.46,28.73,2.68,35.86,6.19
122791,12,0,0,59,0,9,20,67,23,1,8,1,0,338,9.80,4.90,1.00,3.90,0.00
122834,81,0,0,0,17,2,0,,,,,,,,1.00,0.00,1.00,0.00,0.00
122852,57,0,0,0,41,2,0,,,,,,,,1.00,0.00,0.00,1.00,0.00
122889,36,0,0,58,0,0,6,54,27,1,12,0,6,101,9.37,4.77,0.00,4.00,0.60
122931,35,1,1,56,0,1,7,41,0,3,52,1,3,1007,44.00,19.50,16.00,6.50,2.00
122977,39,1,0,29,0,18,13,61,24,1,13,0,0,106,20.20,5.00,5.00,7.00,3.20
123013,48,2,0,17,0,12,21,81,0,7,6,2,4,125,26.81,11.81,12.00,3.00,0.00
123095,0,0,0,64,0,14,21,25,4,4,66,0,0,397,0.80,0.80,0.00,0.00,0.00
123165,33,1,1,52,0,8,5,35,9,8,42,1,6,1393,7.54,3.57,0.21,3.57,0.19
123217,44,0,0,19,0,0,36,64,22,13,0,0,0,190,13.05,6.80,5.50,0.00,0.75
123280,93,0,0,7,0,0,0,,,,,,,,2.00,1.00,0.00,0.00,1.00
123299,25,1,0,12,0,36,25,67,23,0,4,2,3,156,8.50,2.00,1.00,5.50,0.00
123341,20,0,0,57,0,9,14,62,19,3,6,1,10,134,13.45,5.45,8.00,0.00,0.00
123448,100,0,0,0,0,0,0,,,,,,,,0.30,0.00,0.30,0.00,0.00
123457,12,0,0,77,0,4,5,43,0,1,47,0,10,325,2.33,1.00,0.00,0.00,1.33
123484,17,3,0,40,0,23,17,51,20,5,16,0,8,244,1.64,1.00,0.50,0.00,0.14
123509,10,0,0,61,0,24,5,67,26,1,5,1,1,379,9.00,4.00,4.00,1.00,0.00
123527,88,0,0,12,0,0,0,63,27,3,6,0,1,204,14.00,4.00,2.00,8.00,0.00
123554,17,1,0,35,0,24,23,42,9,10,34,1,4,950,21.50,12.00,0.00,9.12,0.38
123563,24,0,0,75,0,1,0,63,20,4,8,3,1,220,14.40,12.40,2.00,0.00,0.00
123572,22,2,1,57,0,7,11,67,0,2,21,0,9,364,30.38,10.00,3.00,16.80,0.58
123633,72,27,0,0,0,1,0,,,,,,,,7.00,6.00,1.00,0.00,0.00
123642,9,1,0,0,0,90,0,,,,,,,,1.00,0.00,0.00,1.00,0.00
123651,21,5,1,50,0,15,9,51,0,1,1,0,47,283,4.81,2.75,2.00,0.00,0.06
123679,46,0,53,0,0,0,0,,,,,,,,1.00,0.00,1.00,0.00,0.00
123800,36,0,0,10,0,54,0,86,0,1,13,0,0,127,12.00,5.00,7.00,0.00,0.00
123916,51,19,1,16,0,0,13,30,6,10,7,0,46,3094,1.30,0.53,0.44,0.00,0.33
123943,50,10,35,4,0,0,1,39,0,1,53,2,5,900,5.40,4.00,0.00,0.00,1.40
123952,9,1,0,89,0,0,0,43,10,26,0,20,1,567,5.00,1.00,1.00,0.00,3.00
123961,48,5,2,26,0,17,4,33,11,3,41,0,13,1179,260.00,64.00,40.00,93.00,63.00
123970,16,14,2,68,0,0,1,47,14,1,35,0,3,2761,12.00,5.00,0.00,7.00,0.00
124113,5,0,0,79,0,11,4,36,26,7,27,3,1,142,4.00,1.00,0.00,2.00,1.00
124283,25,0,0,68,0,2,4,73,11,0,0,8,8,2253,4.00,2.00,0.00,0.00,2.00
124292,81,8,11,0,0,0,0,86,8,2,3,0,1,402,26.00,1.00,1.00,1.00,23.00
124487,81,6,4,9,0,0,0,,,,,,,,4.00,1.00,1.00,1.00,1.00
124706,72,23,4,0,1,0,0,,,,,,,,1.00,0.00,1.00,0.00,0.00
124937,91,6,1,0,1,1,0,,,,,,,,1.00,0.00,1.00,0.00,0.00
125028,20,0,0,8,0,33,40,57,18,4,20,1,0,117,7.00,3.00,4.00,0.00,0.00
125037,61,0,0,23,0,0,16,,,,,,,,0.15,0.15,0.00,0.00,0.00
125091,16,1,0,77,0,0,6,64,25,4,4,0,2,140,7.70,3.70,0.00,4.00,0.00
125170,10,0,0,73,0,17,0,61,27,0,11,2,0,199,5.70,4.60,0.60,0.00,0.50
125231,0,0,0,56,0,20,25,40,5,0,53,1,1,57,17.75,17.50,0.00,0.00,0.25
125462,14,1,0,56,0,19,9,60,34,0,5,1,0,242,4.00,1.00,0.00,3.00,0.00
125471,9,0,0,67,0,0,24,59,23,0,8,10,0,262,12.50,4.50,0.00,8.00,0.00
125499,18,0,0,47,0,18,17,61,25,6,7,0,1,323,10.40,5.30,0.00,3.10,2.00
125532,34,2,0,0,0,1,63,19,0,0,81,0,0,30,0.17,0.00,0.17,0.00,0.00
125718,46,0,21,33,0,0,0,49,15,8,22,0,5,2075,2.50,1.50,0.00,0.00,1.00
125727,23,1,0,53,0,18,5,59,0,3,31,0,7,697,11.85,3.13,2.00,3.50,3.22
125763,18,0,0,24,0,0,58,64,0,4,14,0,17,636,40.00,4.00,6.00,0.00,30.00
125897,22,1,0,41,0,0,35,61,16,6,12,1,4,1098,12.22,7.41,0.00,4.75,0.06
126012,77,6,1,3,0,4,10,52,11,1,33,1,2,715,5.00,2.00,0.00,2.00,1.00
126049,16,51,1,29,0,0,3,45,10,8,37,0,0,1196,25.00,2.00,1.00,3.00,19.00
126076,90,3,0,0,0,7,0,,,,,,,,,,,,
126119,24,2,0,74,0,0,0,74,0,8,15,0,3,120,4.00,2.00,1.00,0.00,1.00
126182,60,2,1,17,0,4,17,49,8,3,32,2,5,349,10.75,4.00,0.00,2.25,4.50
126207,2,0,0,97,0,0,0,51,26,5,13,0,5,168,7.00,2.00,2.00,3.00,0.00
126289,5,0,0,50,0,21,23,51,21,1,16,2,8,113,5.66,4.66,0.00,0.00,1.00
126359,81,17,3,0,0,0,0,,,,,,,,2.00,0.00,1.00,1.00,0.00
126562,24,2,1,59,0,4,10,34,12,6,38,1,10,852,83.00,33.00,29.00,16.00,5.00
126580,32,1,0,34,0,16,17,39,0,7,46,0,8,351,32.25,11.00,4.00,9.25,8.00
126605,29,48,19,0,5,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
126614,31,6,1,58,0,1,2,33,11,14,35,1,6,870,153.00,56.00,45.00,45.00,7.00
126669,3,0,0,44,0,12,41,46,11,1,32,9,1,98,7.25,4.00,0.00,1.25,2.00
126678,31,2,0,46,0,10,10,38,9,7,36,1,8,1838,39.67,10.67,0.00,17.00,12.00
126687,98,0,0,0,2,0,0,,,,,,,,1.00,0.00,1.00,0.00,0.00
126711,10,1,0,66,0,3,20,51,24,4,12,2,7,348,13.80,7.00,1.75,4.10,0.95
126748,40,18,0,18,0,0,24,,,,,,,,3.00,1.00,0.00,0.00,2.00
126775,17,24,0,49,0,2,8,33,15,2,42,0,7,631,20.00,8.00,3.00,5.00,4.00
126784,42,56,2,0,0,0,0,,,,,,,,,,,,
126818,41,1,1,45,0,6,4,32,0,10,48,0,10,611,143.08,23.08,16.00,44.00,60.00
126827,0,0,0,92,0,2,6,23,4,0,72,1,0,37,5.00,3.00,0.00,2.00,0.00
126863,1,0,0,78,0,16,5,58,22,2,13,1,4,88,4.25,2.00,0.00,2.00,0.25
126942,24,2,1,59,0,4,10,34,12,6,38,1,10,0,0.00,0.00,0.00,0.00,0.00
126951,0,0,0,72,0,26,2,,,,,,,,1.00,0.00,1.00,0.00,0.00
126979,17,0,2,68,0,9,4,61,0,5,15,8,11,878,14.00,4.00,3.00,1.00,6.00
127060,22,14,8,47,0,6,3,37,9,5,41,1,6,888,90.51,19.00,12.00,33.51,26.00
127185,22,2,0,48,0,0,28,43,14,1,28,0,14,445,17.55,6.00,0.00,6.25,5.30
127200,88,6,0,6,0,0,0,40,17,5,0,0,39,124,14.00,6.00,6.00,0.00,2.00
127273,62,1,3,21,0,0,13,48,11,8,20,0,12,1621,2.10,2.00,0.00,0.00,0.10
127389,6,0,0,83,0,11,0,,,,,,,,2.00,1.00,0.00,1.00,0.00
127556,22,15,0,49,0,5,8,47,16,5,24,2,6,286,29.00,12.00,7.00,1.00,9.00
127565,24,2,1,59,0,4,10,34,12,6,38,1,10,0,0.00,0.00,0.00,0.00,0.00
127617,2,0,0,80,0,0,18,56,19,6,13,0,5,281,2.00,2.00,0.00,0.00,0.00
127653,13,1,0,73,0,1,12,51,13,4,27,2,4,579,6.00,2.00,0.00,3.00,1.00
127714,0,0,0,28,0,0,72,,,,,,,,2.00,1.00,0.00,0.00,1.00
127732,19,4,0,78,0,0,0,49,17,15,13,1,7,155,1.54,1.54,0.00,0.00,0.00
127741,41,5,1,48,0,1,5,37,12,12,32,1,5,695,63.00,19.00,4.00,23.00,17.00
127778,10,1,0,14,0,76,0,41,20,0,0,0,39,241,17.00,1.00,3.00,1.00,12.00
127820,5,1,0,83,0,11,0,60,10,1,25,2,3,56,11.00,3.00,0.00,3.00,5.00
127884,11,0,1,28,0,59,0,50,28,0,20,0,1,76,6.50,1.00,2.00,0.00,3.50
127909,20,3,0,26,0,50,0,54,18,3,15,2,9,144,8.50,4.00,1.40,0.00,3.10
127918,41,2,0,24,0,4,28,31,9,7,43,1,10,597,23.80,10.80,0.00,10.00,3.00
127945,76,11,12,0,0,0,0,67,6,1,19,1,5,146,6.00,1.00,0.00,1.00,4.00
128106,25,0,0,41,0,6,26,51,0,6,34,2,6,270,28.58,5.25,2.33,6.00,15.00
128179,0,0,0,35,0,6,59,,,,,,,,1.00,0.00,1.00,0.00,0.00
128188,0,0,0,35,0,6,59,,,,,,,,,,,,
128258,99,1,0,0,0,0,0,,,,,,,,3.00,1.00,0.00,0.00,2.00
128328,26,0,0,26,0,1,47,54,0,2,40,0,3,704,34.00,14.00,0.00,20.00,0.00
128391,4,0,2,6,0,74,13,41,17,5,35,1,1,383,36.00,8.00,5.00,3.00,20.00
128498,9,0,0,70,0,1,20,65,0,2,21,10,2,447,27.50,3.50,2.00,0.00,22.00
128577,93,4,0,3,0,0,0,82,0,3,11,0,4,394,4.50,3.00,0.00,0.00,1.50
128586,100,0,0,0,0,0,0,,,,,,,,,,,,
128744,62,0,0,25,0,0,12,37,0,0,58,5,1,296,9.00,4.50,1.00,1.00,2.50
128771,51,2,1,34,0,0,13,56,0,3,39,1,1,400,32.00,15.00,0.00,7.00,10.00
128780,0,0,0,76,0,17,7,,,,,,,,,,,,
128902,28,3,0,60,0,4,5,52,0,9,38,0,0,1181,19.23,12.50,5.60,0.00,1.13
129020,45,3,2,39,0,6,5,33,23,7,29,3,4,1120,123.58,58.22,43.20,12.48,9.68
129154,2,0,0,73,0,0,24,76,0,0,1,16,7,279,16.00,4.00,0.00,11.00,1.00
129215,24,2,0,48,0,20,6,42,36,2,18,0,2,1089,28.79,11.22,1.00,10.95,5.62
129242,27,1,0,54,0,13,5,41,12,4,29,5,8,548,32.96,14.82,1.00,11.54,5.60
129367,13,1,0,87,0,0,0,82,6,1,10,0,1,451,10.00,5.00,1.00,2.00,2.00
129428,29,1,0,38,0,24,8,19,5,2,55,1,18,0,0.00,0.00,0.00,0.00,0.00
129491,12,0,0,83,0,0,5,42,12,18,13,0,14,3263,2.78,0.82,0.00,1.51,0.45
129525,76,10,0,2,0,0,12,55,0,7,19,18,1,329,49.00,10.00,15.00,0.00,24.00
129534,97,2,0,0,0,0,0,68,0,1,10,17,5,300,4.00,1.50,0.00,1.50,1.00
129543,35,2,0,35,0,28,0,54,39,1,5,0,1,553,9.00,5.00,1.00,0.00,3.00
129695,8,2,0,61,0,8,21,78,0,3,14,0,5,319,8.55,4.43,0.00,3.86,0.26
129729,10,2,0,53,0,14,21,87,0,1,11,0,0,230,8.90,5.50,1.00,2.40,0.00
129756,16,1,0,33,0,24,25,83,0,1,15,0,1,304,5.76,4.00,0.00,0.46,1.30
129774,7,0,0,60,0,32,1,41,21,3,29,5,1,524,3.03,2.00,0.50,0.00,0.53
129808,21,1,0,31,0,24,23,71,0,9,15,3,2,160,4.00,3.00,1.00,0.00,0.00
129941,31,2,0,54,0,0,12,40,17,1,37,5,0,247,15.00,4.00,1.00,7.00,3.00
130004,9,1,0,36,0,54,0,79,0,4,13,0,4,208,13.00,3.50,2.50,6.00,1.00
130040,13,1,0,68,0,18,0,88,0,2,7,2,0,586,5.78,2.00,3.17,0.00,0.61
130110,18,82,0,0,0,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
130183,4,0,0,82,0,0,14,25,0,0,67,3,5,57,4.50,2.50,0.00,0.00,2.00
130217,5,0,0,77,0,7,11,48,36,3,13,0,1,817,3.75,2.00,0.50,1.00,0.25
130226,13,1,0,75,0,0,11,42,0,2,51,1,4,303,20.32,13.00,1.00,4.40,1.92
130253,15,0,0,68,0,12,5,59,0,9,20,2,9,183,26.00,11.67,3.00,1.00,10.33
130314,40,1,0,16,0,0,43,45,0,1,49,3,2,404,6.00,3.00,3.00,0.00,0.00
130396,7,1,0,72,0,6,14,52,38,1,8,0,1,403,12.23,9.94,0.00,1.00,1.29
130493,22,1,0,64,0,4,8,43,33,4,19,0,2,671,25.60,17.00,1.00,7.00,0.60
130590,25,1,1,65,0,1,7,44,13,4,30,2,7,1714,48.00,14.00,2.00,7.00,25.00
130606,15,2,0,72,0,11,0,84,0,2,12,1,1,314,13.25,5.00,4.00,3.00,1.25
130624,11,0,0,67,0,11,10,48,0,7,35,1,8,859,8.00,5.00,0.00,3.00,0.00
130697,31,1,0,62,0,0,4,45,0,5,46,1,4,2218,62.00,17.00,6.00,17.00,22.00
130776,27,4,0,40,0,5,23,68,0,1,17,11,4,540,44.00,9.00,4.00,6.00,25.00
130794,72,2,3,19,0,1,2,43,0,17,15,0,25,6317,501.05,229.75,0.00,246.30,25.00
130907,87,1,0,12,0,0,0,70,23,2,4,1,0,191,8.00,7.75,0.25,0.00,0.00
130934,40,2,1,52,0,1,3,51,25,1,20,2,0,300,10.00,5.00,1.00,4.00,0.00
130943,36,38,0,11,0,14,1,34,16,9,32,0,8,979,122.78,47.00,29.75,45.03,1.00
130989,5,0,0,86,0,0,8,30,10,0,42,4,14,300,1.94,1.00,0.50,0.00,0.44
131113,12,11,0,28,0,0,49,54,15,1,26,0,3,170,13.50,8.00,5.50,0.00,0.00
131159,35,2,1,39,0,16,7,39,10,9,35,1,7,1231,115.75,21.00,43.75,26.00,25.00
131283,45,1,1,43,0,1,9,34,8,1,25,28,3,1128,43.00,17.00,2.00,15.00,9.00
131399,11,1,0,83,0,0,5,57,12,2,14,7,9,1421,29.00,9.00,2.00,14.00,4.00
131405,96,1,0,0,0,0,3,35,2,7,3,0,53,5164,4.00,3.00,0.00,0.00,1.00
131450,32,4,1,2,0,1,59,46,16,1,18,1,18,1091,19.00,7.00,4.00,2.00,6.00
131469,36,5,1,48,0,2,8,46,10,4,31,0,9,1340,176.50,65.00,43.50,54.00,14.00
131496,32,3,1,53,0,3,8,38,14,4,38,1,5,1754,174.00,75.00,11.00,75.00,13.00
131520,56,6,2,24,0,6,6,39,9,2,27,17,5,472,52.00,15.00,7.00,15.00,15.00
131803,15,0,0,41,0,31,12,69,0,9,21,0,1,45,0.02,0.00,0.02,0.00,0.00
131876,14,0,0,65,0,13,8,45,10,0,45,1,0,440,10.00,4.00,2.00,0.00,4.00
131973,43,1,0,56,0,0,0,34,7,12,20,0,27,713,5.50,2.00,0.00,0.50,3.00
132408,21,1,0,79,0,0,0,42,0,1,55,0,1,457,2.48,1.00,0.00,0.00,1.48
132471,25,0,0,30,0,10,35,41,9,0,49,0,0,329,22.00,8.00,0.00,9.00,5.00
132602,18,0,0,41,0,28,13,53,5,6,14,15,7,544,30.50,7.00,7.50,0.00,16.00
132657,7,1,0,63,0,18,11,57,14,5,20,0,3,338,17.40,7.40,2.50,0.50,7.00
132693,39,2,0,14,0,35,10,58,22,6,8,5,1,157,21.00,8.00,0.00,12.00,1.00
132709,40,0,0,33,0,23,3,64,23,3,8,1,1,94,48.00,15.00,4.00,16.00,13.00
132842,6,0,0,41,0,17,35,42,5,29,17,4,3,483,4.00,1.00,1.00,2.00,0.00
132851,19,1,0,44,0,25,11,57,21,5,9,7,0,176,13.12,5.80,0.00,7.32,0.00
132879,7,1,0,83,0,0,9,78,0,16,2,0,4,808,8.50,1.00,0.00,0.50,7.00
132903,83,1,0,12,0,1,3,35,12,7,40,0,7,283,134.00,52.00,3.00,60.00,19.00
133021,15,0,0,36,0,25,23,64,17,1,7,2,10,151,4.00,2.00,1.00,0.00,1.00
133386,10,1,0,67,0,12,11,57,19,5,7,12,0,110,15.00,6.00,4.00,3.00,2.00
133465,3,0,0,72,0,10,15,55,3,0,37,5,0,312,2.00,1.00,0.00,1.00,0.00
133492,24,1,0,34,0,7,35,37,14,8,33,0,8,624,15.50,5.00,1.00,7.00,2.50
133508,9,0,0,13,0,55,23,68,18,1,11,1,1,145,28.00,8.00,2.00,12.50,5.50
133526,4,0,0,81,0,7,7,51,0,4,33,0,12,359,10.00,4.00,1.00,0.00,5.00
133553,8,0,0,61,0,17,14,48,0,6,43,2,2,379,25.68,14.28,1.36,7.48,2.56
133650,37,8,7,17,0,1,30,33,14,6,42,2,3,632,45.00,10.00,4.00,26.00,5.00
133669,33,3,1,54,0,3,5,40,13,3,30,0,14,364,71.75,20.88,50.20,0.59,0.08
133702,20,2,0,50,0,14,14,70,0,11,15,2,2,138,41.00,16.00,1.00,16.00,8.00
133711,19,1,0,64,0,8,8,47,0,12,29,0,12,364,10.75,6.10,0.00,2.75,1.90
133809,97,3,1,0,0,0,0,59,11,1,26,1,2,546,5.63,2.45,0.00,0.48,2.70
133845,98,0,0,0,1,0,1,,,,,,,,1.00,0.00,1.00,0.00,0.00
133854,90,4,3,0,2,0,0,,,,,,,,1.00,0.00,1.00,0.00,0.00
133863,93,5,2,0,1,0,0,,,,,,,,1.00,0.00,1.00,0.00,0.00
133872,8,1,0,7,0,55,29,36,6,8,37,1,13,691,7.15,4.15,0.00,2.00,1.00
133881,7,7,0,68,0,7,11,31,10,0,55,4,0,468,19.75,10.27,5.53,0.00,3.95
133951,45,14,3,26,0,7,6,37,13,6,37,1,6,380,166.75,50.50,30.00,44.25,42.00
133960,23,1,0,18,0,30,28,67,24,3,5,0,0,308,6.00,2.00,0.00,2.00,2.00
133979,20,0,0,61,0,11,9,40,5,4,13,6,32,819,10.00,2.00,1.00,3.00,4.00
133997,0,0,0,33,0,40,27,,,,,,,,,,,,
134079,30,2,0,43,0,16,9,46,0,0,52,0,2,362,14.03,6.00,0.00,5.05,2.98
134097,40,10,2,38,0,3,9,47,1,17,29,2,4,485,233.22,75.50,33.00,58.50,66.22
134130,60,12,1,21,0,4,1,39,14,4,34,1,8,769,375.50,110.50,26.00,186.00,53.00
134237,14,6,0,70,0,9,0,34,0,11,55,0,0,16,16.00,2.00,2.00,0.00,12.00
