UNITID,GRCOHRT,UGENTERN,PGRCOHRT,RRFTCT,RRFTEX,RRFTIN,RRFTCTA,RET_NMF,RET_PCF,RRPTCT,RRPTEX,RRPTIN,RRPTCTA,RET_NMP,RET_PCP,STUFACR
442976,,,,7,0,0,7,1,14,,,,,,,8
442985,,,,,,,,,,,,,,,,20
443021,,,,33,0,0,33,30,91,,,,,,,3
443049,6,60,10,3,0,0,3,2,67,2,0,0,2,2,100,10
443058,,,,0,0,0,0,0,,1,0,0,1,0,0,4
443100,,,,21,0,0,21,14,67,,,,,,,9
443137,,,,,,,,,,,,,,,,15
443146,,,,13,0,0,13,5,38,5,0,0,5,5,100,14
443207,,,,18,0,0,18,13,72,,,,,,,8
443216,,,,50,0,0,50,33,66,,,,,,,24
443225,,,,13,0,0,13,9,69,,,,,,,24
443234,,,,102,0,0,102,84,82,,,,,,,20
443252,,,,1071,0,0,1071,1017,95,,,,,,,40
443261,51,65,78,61,0,0,61,49,80,17,0,0,17,12,71,12
443289,,,,57,0,0,57,38,67,,,,,,,15
443298,,,,25,2,0,23,11,48,,,,,,,12
443322,,,,14,0,0,14,14,100,,,,,,,12
443331,1,252,0,7,0,0,7,7,100,0,0,0,0,0,,20
443340,4,12,33,3,0,0,3,3,100,0,0,0,0,0,,7
443377,22,23,96,15,0,0,15,11,73,,,,,,,8
443410,183,313,58,224,0,0,224,154,69,3,0,0,3,1,33,10
443492,233,454,51,261,1,0,260,150,58,37,0,0,37,8,22,14
443562,28,48,58,38,0,0,38,22,58,13,0,0,13,9,69,21
443571,,,,91,0,0,91,67,74,,,,,,,15
443599,8,174,5,3,0,0,3,1,33,3,0,0,3,1,33,19
443632,,,,22,0,0,22,16,73,,,,,,,11
443641,,,,11,0,0,11,8,73,10,0,0,10,9,90,12
443650,,,,30,0,0,30,5,17,0,0,0,0,0,,50
443669,,,,,,,,,,,,,,,,8
443696,,,,21,0,0,21,15,71,,,,,,,10
443748,,,,123,0,0,123,77,63,,,,,,,28
443766,5,612,1,1,0,0,1,1,100,152,0,0,152,38,25,41
443784,1,242,0,0,0,0,0,0,,91,0,0,91,31,34,41
443951,,,,6,0,0,6,3,50,,,,,,,12
443979,,,,2,0,0,2,1,50,4,0,0,4,3,75,11
444051,,,,32,0,0,32,23,72,7,0,0,7,3,43,12
444088,,,,1,0,0,1,0,0,,,,,,,18
444130,,,,,,,,,,,,,,,,1
444194,,,,3,0,0,3,1,33,,,,,,,10
444219,722,3890,19,705,0,0,705,501,71,870,0,0,870,300,34,26
444228,,,,12,0,0,12,9,75,,,,,,,12
444255,4,4,100,0,0,0,0,0,,,,,,,,10
444282,,,,20,0,0,20,8,40,11,0,0,11,9,82,20
444291,,,,25,0,0,25,10,40,6,0,0,6,2,33,16
444307,,,,26,0,0,26,17,65,11,0,0,11,6,55,16
444325,,,,5,0,0,5,3,60,0,0,0,0,0,,20
444334,,,,7,0,0,7,7,100,,,,,,,15
444361,,,,10,0,0,10,7,70,,,,,,,18
444370,,,,,,,,,,,,,,,,16
444398,9,22,41,8,0,0,8,5,63,0,0,0,0,0,,10
444404,,,,7,0,0,7,5,71,6,0,0,6,5,83,15
444413,47,52,90,54,0,0,54,45,83,,,,,,,27
444440,,,,15,0,0,15,11,73,,,,,,,20
444468,,,,9,0,0,9,7,78,1,0,0,1,1,100,10
444486,,,,44,0,0,44,33,75,5,0,0,5,4,80,17
444510,,,,7,0,0,7,6,86,,,,,,,8
444529,,,,,,,,,,,,,,,,15
444556,,,,114,0,0,114,85,75,,,,,,,17
444565,14,67,21,1,0,0,1,0,0,,,,,,,14
444583,,,,204,0,0,204,175,86,,,,,,,30
444635,,,,31,0,0,31,31,100,0,0,0,0,0,,7
444662,,,,33,0,0,33,21,64,,,,,,,12
444671,,,,44,0,0,44,30,68,,,,,,,14
444714,,,,124,3,0,121,77,64,,,,,,,10
444732,,,,16,0,0,16,15,94,,,,,,,12
444778,,,,2,0,0,2,1,50,0,0,0,0,0,,4
444787,,,,51,0,0,51,25,49,4,0,0,4,2,50,12
444811,,,,47,0,0,47,26,55,39,0,0,39,18,46,20
444857,,,,15,0,0,15,13,87,10,0,0,10,8,80,7
444866,46,54,85,60,0,0,60,51,85,27,0,0,27,21,78,17
444893,,,,292,0,0,292,95,33,,,,,,,15
444936,,,,45,0,0,45,39,87,,,,,,,10
444945,,,,141,0,0,141,75,53,,,,,,,14
444954,242,717,34,189,0,0,189,77,41,75,0,0,75,16,21,11
445027,831,3410,24,679,0,0,679,113,17,137,0,0,137,4,3,40
445133,6,42,14,3,0,0,3,2,67,1,0,0,1,0,0,12
445188,2371,2606,91,2400,0,0,2400,1967,82,10,0,0,10,1,10,19
445203,,,,0,0,0,0,0,,,,,,,,26
445212,,,,11,0,0,11,9,82,5,0,0,5,4,80,5
445230,,,,148,0,0,148,75,51,,,,,,,22
445249,,,,69,0,0,69,40,58,,,,,,,25
445267,2,1384,0,3,0,0,3,1,33,1,0,0,1,1,100,19
445364,,,,111,0,0,111,99,89,,,,,,,30
445461,,,,195,0,0,195,127,65,,,,,,,26
445498,,,,7,4,0,3,3,100,,,,,,,8
445540,,,,14,0,0,14,10,71,,,,,,,19
445647,,,,,,,,,,,,,,,,13
445656,,,,,,,,,,,,,,,,20
445692,197,215,92,169,0,0,169,127,75,4,0,0,4,3,75,41
445708,391,437,89,300,0,0,300,191,64,0,0,0,0,0,,13
445735,,,,,,,,,,,,,,,,10
445744,,,,42,0,0,42,31,74,,,,,,,21
445762,,,,22,0,0,22,17,77,,,,,,,15
445780,,,,0,0,0,0,0,,,,,,,,4
445799,,,,452,1,0,451,287,64,,,,,,,35
445841,,,,21,0,0,21,20,95,2,0,0,2,2,100,20
445850,,,,7,0,0,7,4,57,7,0,0,7,6,86,20
445911,,,,134,0,0,134,109,81,68,0,0,68,56,82,16
445948,,,,381,0,0,381,282,74,,,,,,,35
445957,,,,,,,,,,,,,,,,12
446048,356,442,81,369,0,0,369,264,72,0,0,0,0,0,,14
446084,,,,4,0,0,4,1,25,20,0,0,20,18,90,8
446093,,,,53,0,0,53,47,89,7,0,0,7,7,100,20
446109,29,84,35,164,0,0,164,47,29,22,0,0,22,12,55,25
446118,,,,109,0,0,109,64,59,,,,,,,12
446127,43,105,41,46,0,0,46,18,39,,,,,,,15
446163,191,312,61,230,0,0,230,81,35,121,0,0,121,69,57,25
446206,,,,7,0,0,7,7,100,2,0,0,2,2,100,16
446224,,,,,,,,,,,,,,,,6
446233,35,63,56,24,1,0,23,12,52,1,0,0,1,1,100,10
446242,,,,23,0,0,23,16,70,,,,,,,17
446251,,,,,,,,,,,,,,,,14
446260,,,,141,0,0,141,116,82,,,,,,,20
446288,,,,1,0,0,1,1,100,1,0,0,1,0,0,10
446303,,,,3,0,0,3,3,100,1,0,0,1,1,100,11
446349,,,,2,0,0,2,2,100,,,,,,,8
446385,61,72,85,56,0,0,56,37,66,,,,,,,5
446516,,,,2,0,0,2,2,100,,,,,,,6
446525,,,,0,0,0,0,0,,,,,,,,11
446552,,,,540,0,0,540,361,67,,,,,,,28
446561,,,,161,0,0,161,145,90,,,,,,,15
446598,4,4,100,2,0,0,2,2,100,0,0,0,0,0,,12
446604,566,800,71,482,0,0,482,443,92,,,,,,,15
446640,132,229,58,156,0,0,156,123,79,2,0,0,2,1,50,16
446774,184,1323,14,198,0,0,198,121,61,95,0,0,95,53,56,13
447014,,,,0,0,0,0,0,,,,,,,,10
447023,,,,514,0,0,514,349,68,1,0,0,1,1,100,21
447050,,,,0,0,0,0,0,,0,0,0,0,0,,15
447148,,,,42,0,0,42,27,64,14,0,0,14,7,50,18
447166,,,,22,0,0,22,19,86,12,0,0,12,7,58,12
447175,,,,28,0,0,28,17,61,11,0,0,11,5,45,20
447263,90,534,17,71,0,0,71,58,82,33,0,0,33,15,45,23
447351,,,,80,0,0,80,67,84,,,,,,,40
447421,,,,2,0,0,2,2,100,,,,,,,32
447449,,,,18,0,0,18,6,33,15,0,0,15,3,20,12
447467,,,,60,0,0,60,40,67,,,,,,,11
447582,172,455,38,189,0,0,189,101,53,60,0,0,60,19,32,12
447591,,,,213,0,0,213,99,46,,,,,,,27
447607,,,,251,0,0,251,175,70,,,,,,,21
447616,,,,198,0,0,198,140,71,,,,,,,19
447689,1918,3371,57,1770,0,0,1770,1185,67,425,0,0,425,203,48,18
447704,,,,30,0,0,30,23,77,,,,,,,17
447713,,,,1,0,0,1,1,100,,,,,,,7
447722,,,,15,0,0,15,13,87,,,,,,,7
447731,,,,38,0,0,38,33,87,10,0,0,10,9,90,21
447759,,,,8,0,0,8,6,75,4,0,0,4,2,50,20
447768,,,,246,0,0,246,172,70,,,,,,,29
447777,,,,10,0,0,10,2,20,172,0,0,172,82,48,26
447795,,,,40,0,0,40,38,95,,,,,,,14
447810,,,,22,0,0,22,20,91,,,,,,,12
447847,12,29,41,0,0,0,0,0,,,,,,,,5
447865,,,,1,0,0,1,1,100,3,0,0,3,2,67,10
447883,,,,29,0,0,29,18,62,36,0,0,36,21,58,10
447892,,,,30,0,0,30,18,60,9,0,0,9,8,89,19
447908,,,,2,0,0,2,2,100,,,,,,,20
447917,,,,,,,,,,,,,,,,14
447935,57,140,41,38,0,0,38,13,34,,,,,,,14
447953,45,131,34,66,0,0,66,37,56,15,0,0,15,2,13,16
447962,,,,47,0,0,47,27,57,,,,,,,20
447971,,,,12,0,0,12,11,92,,,,,,,20
447980,,,,10,0,0,10,6,60,,,,,,,13
447999,,,,49,0,0,49,35,71,,,,,,,14
448026,,,,26,0,0,26,24,92,12,0,0,12,10,83,12
448071,,,,11,0,0,11,10,91,0,0,0,0,0,,20
448123,,,,198,0,0,198,128,65,,,,,,,10
448196,,,,18,0,0,18,17,94,4,0,0,4,4,100,7
448220,,,,36,0,0,36,28,78,,,,,,,15
448239,,,,,,,,,,,,,,,,13
448248,,,,133,0,0,133,116,87,562,1,0,561,337,60,14
448257,,,,18,0,0,18,18,100,6,0,0,6,6,100,8
448275,,,,,,,,,,,,,,,,20
448372,,,,3,0,0,3,3,100,,,,,,,27
448424,,,,13,0,0,13,10,77,17,0,0,17,11,65,9
448433,,,,497,2,0,495,321,65,,,,,,,46
448594,352,1495,24,299,0,0,299,227,76,177,0,0,177,66,37,27
448600,38,43,88,73,0,0,73,44,60,,,,,,,14
448646,,,,27,0,0,27,21,78,,,,,,,11
448673,93,656,14,0,0,0,0,0,,0,0,0,0,0,,11
448770,,,,35,0,0,35,25,71,2,0,0,2,2,100,19
448798,,,,73,0,0,73,35,48,,,,,,,16
448859,27,36,75,33,0,0,33,26,79,,,,,,,9
448895,,,,503,0,0,503,405,81,,,,,,,20
449038,8,293,3,2,0,0,2,2,100,51,0,0,51,20,39,41
449074,,,,103,1,0,102,79,77,,,,,,,23
449083,,,,94,0,0,94,80,85,,,,,,,12
449092,,,,93,0,0,93,86,92,,,,,,,15
449135,29,41,71,21,0,0,21,14,67,5,0,0,5,3,60,17
449250,,,,176,0,0,176,80,45,,,,,,,22
449311,,,,8,0,0,8,6,75,9,0,0,9,8,89,12
449320,,,,173,0,0,173,128,74,29,0,0,29,24,83,21
449339,,,,40,0,0,40,36,90,774,0,0,774,729,94,24
449348,1,7,14,2,0,0,2,2,100,6,0,0,6,4,67,7
449357,,,,1,0,0,1,1,100,,,,,,,15
449384,27,192,14,15,0,0,15,12,80,,,,,,,11
449393,,,,20,0,0,20,19,95,,,,,,,24
449445,,,,20,0,0,20,13,65,,,,,,,15
449454,,,,,,,,,,6,0,0,6,4,67,7
449463,,,,59,0,0,59,30,51,14,0,0,14,11,79,9
449472,,,,13,0,0,13,11,85,,,,,,,12
449490,,,,105,0,0,105,63,60,,,,,,,10
449506,,,,16,0,0,16,12,75,,,,,,,25
449524,23,49,47,11,0,0,11,5,45,,,,,,,21
449533,,,,,,,,,,,,,,,,19
449597,,,,1,0,0,1,0,0,,,,,,,7
449603,,,,105,0,0,105,63,60,,,,,,,18
449612,,,,16,0,0,16,15,94,,,,,,,16
449658,33,44,75,29,0,0,29,27,93,,,,,,,12
449676,,,,160,0,0,160,125,78,,,,,,,11
449685,,,,202,0,0,202,156,77,,,,,,,20
449700,,,,152,0,0,152,110,72,,,,,,,30
449728,43,58,74,5,0,0,5,2,40,,,,,,,30
449764,44,59,75,18,0,0,18,15,83,1,0,0,1,1,100,6
449773,,,,,,,,,,,,,,,,10
449782,,,,15,0,0,15,11,73,3,0,0,3,2,67,6
449807,,,,32,1,0,31,20,65,,,,,,,14
449816,,,,14,0,0,14,13,93,99,0,0,99,67,68,6
449834,,,,,,,,,,0,0,0,0,0,,1
449861,,,,66,0,0,66,57,86,,,,,,,9
449870,5,15,33,5,0,0,5,3,60,1,0,0,1,1,100,5
449889,,,,,,,,,,,,,,,,14
449898,14,126,11,3,0,0,3,1,33,2,0,0,2,0,0,14
449904,,,,156,0,0,156,111,71,,,,,,,16
449959,,,,19,0,0,19,15,79,7,0,0,7,5,71,8
449968,,,,27,0,0,27,20,74,1,0,0,1,0,0,14
449977,,,,18,0,0,18,17,94,11,0,0,11,7,64,8
449986,,,,10,0,0,10,7,70,4,0,0,4,4,100,13
449995,,,,3,0,0,3,3,100,2,0,0,2,2,100,9
450058,,,,63,0,0,63,33,52,,,,,,,20
450067,,,,62,0,0,62,33,53,,,,,,,18
450128,,,,120,0,0,120,37,31,,,,,,,30
450298,1,40,3,0,0,0,0,0,,16,0,0,16,5,31,41
450377,1,251,0,0,0,0,0,0,,63,0,0,63,13,21,41
450395,,,,11,0,0,11,8,73,4,0,0,4,4,100,9
450401,,,,394,0,0,394,306,78,,,,,,,13
450571,19,105,18,0,0,0,0,0,,0,0,0,0,0,,8
450599,,,,22,0,0,22,13,59,,,,,,,17
450605,,,,15,0,0,15,7,47,7,0,0,7,6,86,17
450614,,,,26,0,0,26,19,73,7,0,0,7,2,29,17
450632,,,,,,,,,,,,,,,,7
450641,,,,25,0,0,25,23,92,9,0,0,9,6,67,13
450650,,,,43,0,0,43,37,86,57,0,0,57,45,79,8
450696,,,,76,0,0,76,47,62,,,,,,,27
450702,,,,28,0,0,28,18,64,,,,,,,
450711,,,,52,0,0,52,11,21,,,,,,,21
450720,,,,82,0,0,82,67,82,132,0,0,132,103,78,16
450933,,,,110,0,0,110,46,42,20,0,0,20,6,30,28
450951,,,,79,0,0,79,73,92,,,,,,,11
450960,,,,48,0,0,48,36,75,24,0,0,24,22,92,10
450988,,,,17,0,0,17,16,94,5,0,0,5,3,60,20
451042,,,,4,0,0,4,4,100,2,0,0,2,2,100,15
451051,,,,,,,,,,,,,,,,10
451097,,,,30,0,0,30,25,83,6,0,0,6,5,83,13
451103,,,,37,0,0,37,35,95,60,0,0,60,5,8,25
451121,,,,4,0,0,4,4,100,3,0,0,3,2,67,18
451149,,,,61,0,0,61,48,79,,,,,,,17
451158,,,,114,0,0,114,99,87,,,,,,,17
451167,,,,4,0,0,4,0,0,8,0,0,8,6,75,10
451194,,,,,,,,,,,,,,,,7
451228,,,,47,0,0,47,29,62,,,,,,,36
451237,,,,49,0,0,49,41,84,,,,,,,12
451255,,,,10,0,0,10,9,90,5,0,0,5,4,80,12
451282,,,,26,0,0,26,21,81,8,0,0,8,7,88,20
451291,,,,,,,,,,,,,,,,8
451307,,,,2,0,0,2,2,100,8,0,0,8,8,100,20
451316,,,,13,0,0,13,9,69,,,,,,,10
451334,,,,82,0,0,82,63,77,37,0,0,37,26,70,12
451343,,,,5,0,0,5,2,40,4,0,0,4,2,50,11
451352,,,,123,0,0,123,104,85,20,0,0,20,12,60,14
451370,10,16,63,10,0,0,10,7,70,,,,,,,8
451398,59,62,95,48,0,0,48,45,94,,,,,,,21
451404,152,175,87,162,0,0,162,124,77,,,,,,,11
451413,,,,20,0,0,20,17,85,,,,,,,10
451459,,,,43,0,0,43,33,77,51,0,0,51,31,61,16
451468,,,,55,0,0,55,43,78,,,,,,,21
451477,,,,291,0,0,291,223,77,,,,,,,44
451495,,,,0,0,0,0,0,,,,,,,,32
451501,,,,156,0,0,156,125,80,,,,,,,26
451529,,,,7,0,0,7,6,86,30,0,0,30,22,73,11
451547,,,,10,0,0,10,8,80,,,,,,,25
451556,624,932,67,73,0,0,73,59,81,,,,,,,17
451565,,,,33,0,0,33,23,70,,,,,,,13
451574,,,,36,0,0,36,33,92,13,0,0,13,11,85,15
451583,,,,15,0,0,15,12,80,109,0,0,109,88,81,7
451626,,,,5,0,0,5,1,20,1,0,0,1,0,0,5
451714,,,,28,0,0,28,26,93,,,,,,,22
451741,18,44,41,0,0,0,0,0,,,,,,,,6
451750,129,362,36,25,0,0,25,16,64,0,0,0,0,0,,16
451820,8,17,47,7,0,0,7,3,43,4,0,0,4,2,50,10
451857,,,,26,0,0,26,13,50,,,,,,,18
451866,,,,5,0,0,5,5,100,,,,,,,20
451918,,,,23,0,0,23,20,87,,,,,,,10
451927,99,128,77,94,0,0,94,83,88,2,0,0,2,2,100,15
452009,,,,17,0,0,17,12,71,,,,,,,14
452072,,,,15,0,0,15,13,87,,,,,,,6
452081,,,,276,0,0,276,182,66,,,,,,,39
452106,,,,17,0,0,17,13,76,,,,,,,9
452124,,,,49,0,0,49,30,61,0,0,0,0,0,,18
452373,32,60,53,11,0,0,11,9,82,,,,,,,10
452771,,,,,,,,,,,,,,,,7
452780,,,,,,,,,,,,,,,,8
452887,,,,15,0,0,15,15,100,,,,,,,16
452948,,,,15,0,0,15,12,80,11,0,0,11,5,45,13
453163,1,544,0,2,0,0,2,1,50,112,0,0,112,36,32,41
453215,,,,1,0,0,1,1,100,19,0,0,19,4,21,41
453297,,,,0,0,0,0,0,,19,0,0,19,14,74,12
453756,,,,65,0,0,65,43,66,,,,,,,9
453792,,,,29,0,0,29,24,83,,,,,,,20
454184,64,119,54,56,0,0,56,40,71,1,0,0,1,1,100,8
454227,26,2620,1,13,0,0,13,9,69,3,0,0,3,0,0,18
454236,10,83,12,1,0,0,1,1,100,0,0,0,0,0,,8
454245,9,127,7,2,0,0,2,2,100,1,0,0,1,1,100,10
454537,,,,55,0,0,55,50,91,,,,,,,11
454546,,,,157,0,0,157,115,73,,,,,,,21
454555,,,,229,0,0,229,207,90,,,,,,,25
454582,,,,,,,,,,,,,,,,2
454607,,,,40,0,0,40,32,80,,,,,,,15
454652,,,,12,0,0,12,9,75,,,,,,,22
454689,,,,,,,,,,,,,,,,15
454698,,,,58,0,0,58,49,84,,,,,,,22
454722,,,,2,0,0,2,2,100,0,0,0,0,0,,25
454759,,,,3,0,0,3,2,67,1,0,0,1,1,100,15
454768,,,,12,0,0,12,7,58,3,0,0,3,2,67,19
454777,,,,8,0,0,8,7,88,2,0,0,2,2,100,23
454786,,,,5,0,0,5,3,60,6,0,0,6,4,67,14
454795,,,,28,0,0,28,22,79,5,0,0,5,5,100,40
454801,,,,10,0,0,10,8,80,,,,,,,16
454810,,,,2006,5,0,2001,1176,59,,,,,,,71
454829,,,,907,0,0,907,451,50,1764,0,0,1764,1308,74,5
454856,,,,,,,,,,,,,,,,16
454865,92,292,32,147,0,0,147,81,55,34,0,0,34,28,82,25
454874,,,,26,0,0,26,21,81,14,0,0,14,11,79,4
454917,,,,147,0,0,147,119,81,81,0,0,81,66,81,15
454926,,,,23,0,0,23,15,65,0,0,0,0,0,,16
454935,,,,56,0,0,56,50,89,,,,,,,8
454944,,,,27,0,0,27,23,85,,,,,,,16
454953,,,,8,0,0,8,7,88,4,0,0,4,4,100,14
454962,,,,18,0,0,18,16,89,9,0,0,9,8,89,14
454971,,,,1,0,0,1,1,100,,,,,,,11
454980,,,,0,0,0,0,0,,3,0,0,3,2,67,10
454999,,,,1,0,0,1,1,100,1,0,0,1,1,100,12
455008,,,,4,0,0,4,2,50,1,0,0,1,0,0,13
455026,,,,,,,,,,38,0,0,38,28,74,5
455062,,,,5,0,0,5,5,100,3,0,0,3,1,33,20
455071,,,,,,,,,,,,,,,,24
455080,,,,2,0,0,2,1,50,,,,,,,18
455105,,,,3,0,0,3,3,100,,,,,,,13
455114,708,4296,16,806,0,0,806,461,57,757,0,0,757,322,43,19
455141,,,,32,0,0,32,29,91,,,,,,,15
455187,,,,30,0,0,30,18,60,21,0,0,21,14,67,25
455196,,,,165,0,0,165,109,66,,,,,,,23
455202,,,,8,0,0,8,7,88,18,0,0,18,17,94,15
455211,,,,52,0,0,52,43,83,,,,,,,10
455220,,,,53,0,0,53,1,2,,,,,,,8
455257,99,129,77,60,0,0,60,59,98,,,,,,,27
455275,,,,30,0,0,30,21,70,,,,,,,14
455284,,,,30,0,0,30,23,77,6,0,0,6,2,33,18
455327,,,,,,,,,,,,,,,,8
455336,,,,41,0,0,41,37,90,,,,,,,10
455354,,,,15,0,0,15,12,80,,,,,,,20
455381,,,,76,0,0,76,73,96,7,0,0,7,5,71,10
455460,,,,32,0,0,32,18,56,,,,,,,21
455479,,,,21,0,0,21,14,67,1,0,0,1,0,0,18
455488,,,,77,0,0,77,34,44,,,,,,,31
455512,229,1334,17,183,0,0,183,131,72,266,0,0,266,106,40,19
455628,,,,76,0,0,76,19,25,,,,,,,15
455664,,,,2,0,0,2,0,0,14,0,0,14,7,50,7
455707,,,,,,,,,,,,,,,,13
455725,,,,365,0,0,365,323,88,84,0,0,84,62,74,11
455734,,,,71,0,0,71,60,85,,,,,,,18
455761,,,,42,0,0,42,37,88,12,0,0,12,12,100,16
455770,38,58,66,35,0,0,35,27,77,0,0,0,0,0,,12
455798,,,,11,0,0,11,10,91,8,0,0,8,7,88,12
455831,,,,12,0,0,12,11,92,,,,,,,15
455859,,,,38,0,0,38,34,89,8,0,0,8,7,88,16
455868,,,,35,0,0,35,30,86,,,,,,,22
455877,,,,13,0,0,13,11,85,,,,,,,19
455886,,,,2,0,0,2,2,100,3,0,0,3,1,33,17
455895,,,,6,0,0,6,6,100,2,0,0,2,1,50,16
455901,,,,7,0,0,7,7,100,15,0,0,15,7,47,11
455910,,,,,,,,,,,,,,,,8
455929,,,,12,0,0,12,8,67,,,,,,,12
455965,,,,28,0,0,28,20,71,,,,,,,20
455974,,,,,,,,,,,,,,,,20
455983,,,,26,0,0,26,12,46,0,0,0,0,0,,12
456001,,,,59,0,0,59,53,90,,,,,,,16
456029,,,,7,0,0,7,2,29,0,0,0,0,0,,21
456038,,,,72,0,0,72,62,86,,,,,,,26
456065,,,,22,0,0,22,15,68,,,,,,,20
456074,,,,18,0,0,18,15,83,,,,,,,20
456135,,,,26,0,0,26,16,62,20,0,0,20,13,65,15
456153,,,,17,0,0,17,16,94,,,,,,,5
456205,,,,28,0,0,28,19,68,0,0,0,0,0,,15
456214,,,,67,0,0,67,55,82,,,,,,,22
456287,,,,46,0,0,46,41,89,,,,,,,8
456454,,,,31,0,0,31,20,65,4,0,0,4,0,0,14
456481,,,,0,0,0,0,0,,7,0,0,7,6,86,3
456490,5,16,31,4,0,0,4,4,100,3,0,0,3,2,67,5
456506,,,,46,0,0,46,31,67,,,,,,,14
456515,,,,23,0,0,23,17,74,,,,,,,18
456551,,,,27,0,0,27,21,78,,,,,,,13
456579,,,,59,0,0,59,41,69,0,0,0,0,0,,14
456588,,,,7,0,0,7,5,71,7,0,0,7,7,100,15
456597,,,,13,0,0,13,10,77,17,0,0,17,13,76,15
456621,1,69,1,0,0,0,0,0,,9,0,0,9,3,33,41
456825,,,,10,0,0,10,7,70,,,,,,,14
456852,,,,31,0,0,31,19,61,,,,,,,29
456922,,,,68,0,0,68,51,75,3,0,0,3,2,67,24
456931,,,,69,0,0,69,47,68,,,,,,,18
456959,190,240,79,171,0,0,171,108,63,3,0,0,3,2,67,14
456968,,,,75,0,0,75,46,61,2,0,0,2,1,50,20
456977,,,,35,0,0,35,30,86,,,,,,,12
457031,,,,12,0,0,12,12,100,2,0,0,2,2,100,10
457077,,,,347,0,0,347,250,72,,,,,,,19
457086,,,,0,0,0,0,0,,,,,,,,15
457101,,,,37,0,0,37,25,68,,,,,,,29
457110,,,,25,0,0,25,18,72,,,,,,,23
457129,4,132,3,3,0,0,3,1,33,2,0,0,2,0,0,7
457192,,,,20,0,0,20,15,75,,,,,,,10
457208,,,,34,0,0,34,27,79,,,,,,,15
457226,4,18,22,6,0,0,6,4,67,0,0,0,0,0,,6
457253,,,,0,0,0,0,0,,8,0,0,8,5,63,22
457299,,,,2,0,0,2,2,100,0,0,0,0,0,,25
457314,,,,23,0,0,23,21,91,,,,,,,10
457323,,,,34,0,0,34,25,74,,,,,,,25
457332,,,,10,0,0,10,6,60,,,,,,,9
457341,,,,35,0,0,35,32,91,0,0,0,0,0,,12
457350,,,,,,,,,,,,,,,,6
457378,,,,34,0,0,34,29,85,55,0,0,55,47,85,10
457387,,,,44,0,0,44,40,91,,,,,,,7
457396,,,,11,0,0,11,8,73,49,0,0,49,30,61,13
457402,21,143,15,10,0,0,10,6,60,3,0,0,3,2,67,5
457411,,,,30,0,0,30,26,87,,,,,,,14
457420,,,,6,0,0,6,4,67,1,0,0,1,1,100,9
457439,,,,10,0,0,10,9,90,13,0,0,13,8,62,12
457448,,,,14,0,0,14,6,43,,,,,,,22
457466,,,,14,0,0,14,11,79,,,,,,,15
457475,,,,25,0,0,25,25,100,,,,,,,11
457484,7,24,29,3,0,0,3,2,67,0,0,0,0,0,,6
457493,,,,17,0,0,17,11,65,,,,,,,20
457527,,,,0,0,0,0,0,,0,0,0,0,0,,10
457536,,,,38,0,0,38,21,55,,,,,,,21
457545,,,,9,0,0,9,9,100,4,0,0,4,3,75,16
457554,,,,14,0,0,14,8,57,9,0,0,9,6,67,15
457563,,,,40,0,0,40,33,83,,,,,,,20
457572,,,,16,0,0,16,11,69,,,,,,,15
457581,,,,23,0,0,23,21,91,,,,,,,16
457606,,,,86,0,0,86,71,83,,,,,,,15
457615,,,,,,,,,,2,0,0,2,2,100,10
457624,,,,11,0,0,11,5,45,,,,,,,7
457633,,,,33,0,0,33,32,97,32,0,0,32,20,63,15
457642,,,,13,0,0,13,13,100,,,,,,,21
457679,,,,4,0,0,4,0,0,,,,,,,13
457697,,,,1,0,0,1,1,100,10,0,0,10,7,70,7
457749,,,,23,0,0,23,18,78,,,,,,,14
457767,,,,60,0,0,60,43,72,,,,,,,15
457776,,,,27,0,0,27,24,89,,,,,,,30
457785,,,,35,0,0,35,33,94,,,,,,,4
457794,,,,73,0,0,73,73,100,,,,,,,19
457800,,,,89,0,0,89,21,24,,,,,,,18
457819,,,,,,,,,,,,,,,,7
457837,,,,17,0,0,17,1,6,13,0,0,13,9,69,7
457855,,,,5,0,0,5,5,100,,,,,,,12
457873,,,,,,,,,,14,0,0,14,13,93,3
457916,,,,24,0,0,24,21,88,17,0,0,17,16,94,11
457925,,,,0,0,0,0,0,,,,,,,,2
457943,,,,26,0,0,26,23,88,,,,,,,4
457952,,,,20,0,0,20,19,95,2,0,0,2,2,100,13
457989,,,,28,0,0,28,21,75,,,,,,,10
458007,,,,23,0,0,23,23,100,23,0,0,23,23,100,15
458034,3,23,13,18,0,0,18,18,100,,,,,,,10
458043,,,,20,0,0,20,16,80,3,0,0,3,2,67,9
458061,,,,12,0,0,12,12,100,11,0,0,11,11,100,45
458070,,,,35,0,0,35,28,80,2,0,0,2,1,50,16
458098,,,,12,0,0,12,12,100,1,0,0,1,0,0,11
458104,,,,1,0,0,1,1,100,0,0,0,0,0,,14
458113,,,,0,0,0,0,0,,6,0,0,6,4,67,4
458122,,,,,,,,,,,,,,,,9
458131,,,,102,0,0,102,102,100,,,,,,,20
458140,9,51,18,10,0,0,10,9,90,,,,,,,9
458168,,,,15,0,0,15,15,100,,,,,,,11
458210,7,303,2,6,0,0,6,6,100,0,0,0,0,0,,20
458229,6,249,2,9,0,0,9,7,78,0,0,0,0,0,,18
458274,,,,11,0,0,11,7,64,4,0,0,4,3,75,18
